,2014-12-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-02-01,2016-05-01,2016-06-01,2016-07-01,2016-09-01,2016-10-01,2016-11-01,2016-12-01,2017-01-01,2017-02-01,2017-03-01,2017-05-01,2017-06-01,2017-11-01,2017-12-01,2018-01-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-09-01,2018-10-01,2018-11-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-10-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-03-01,2021-04-01,2021-06-01,2021-07-01,2021-08-01,2021-10-01,2021-11-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-05-01
10,-0.036075500641741254,-0.04364121762027384,-0.11361369520968223,,,,,,,,0.1092788057590719,0.00704942110360407,0.047859946644540685,0.04414165885603405,,-0.17113480623236832,0.01926506709633591,0.042577357285020545,,-0.033788361399168076,-0.027759627222139982,,-0.039843365037349865,,,0.08194836001301642,,,0.0005445227487974602,-0.0013524751602774776,,,-0.008000535036004397,0.02268592533507463,,,,,,,,0.013371148597946636,0.037944694369058674,,,-0.06673174697554862,,,,,,,,-0.009922998029612273,,,-0.014161764524844855,,,,,-0.021569947336608664,0.003232959660341983,,,,,,,,
11,-0.061864619921524255,-0.057250540113331194,-0.13988689119625897,,,,,,,,0.08899289009580058,0.05201427166948824,0.02989422630065769,0.047112455174690315,,-0.12472456121130548,0.010465963144586254,0.0316536258596003,,-0.01447061066385813,-0.04190318413151817,,-0.022113992051691733,,,0.062212682071626446,,,-0.039202336403895144,-0.01010242659088012,,,0.0064968082646390535,0.0047223260634874364,,,,,,,,0.05180733661214587,0.04044006501011399,,,-0.06380259362428453,,,,,,,,-0.013307733598920679,,,-0.007277772423609052,,,,,-0.1106867634404578,0.015143848315105846,,,,,,,,
12,-0.0959571911807593,-0.10069752992242176,-0.1744240417597953,,,,,,,,0.09620434126695754,0.04705169648619223,0.023620518503946475,0.04747726567581789,,-0.13011745876955416,0.012429310672437133,0.05652519864972816,,0.0033249774253827358,-0.051016337559751324,,-0.027017621234500577,,,0.04865989861425124,,,0.019374580177675904,-0.007577869176944696,,,-0.0023945591433560676,-0.0028721766165311635,,,,,,,,-0.02687478482738248,0.017219218745702758,,,-0.07268987573108188,,,,,,,,-0.024007261436598926,,,0.004253483094909916,,,,,,0.02146942663986806,,,,,,,,
13,,-0.08286457991353746,,,,,,,,,0.05729083341129293,0.09032398061527869,0.03058817834989741,0.030162849286603177,,-0.10186558260645917,0.031635336746208775,,,0.006631640533345529,,,0.011541912427971424,,,0.044454026020755766,,,0.04461427025294418,-0.000676708172322571,,,-0.004179346322075617,-0.007229601111668371,,,,,,,,0.030064852168419698,0.04190388135680001,,,-0.05196476953292173,,,,,,,,-0.04881248779145353,,,0.022451986312016503,,,,,,-0.010597451946785519,,,,,,,,
14,,-0.12912626544085803,,,,,,,,,0.14257457142062346,0.14229942235459103,0.017687257970471937,0.041815907900596305,,-0.04506034772009393,-0.00324695606775105,,,0.008079273122781672,,,0.010548996021885637,,,0.056536292796011356,,,0.0342739763200226,0.01146435283492464,,,0.004042894727112056,-0.006262765744321275,,,,,,,,-0.10102146388423927,0.04469846182745396,,,-0.06983580117484145,,,,,,,,-0.04840405035037909,,,-0.012113526841225353,,,,,,0.0023043471826813544,,,,,,,,
15,,-0.13111291095796407,,,,,,,,,,,0.012332713340908852,0.03422138765346394,,-0.16063975133987896,-0.010719707213428409,,,-0.009362454387447317,,,-0.015894821599079068,,,0.01672305421512199,,,0.08612503026447227,-0.002865517862150946,,,0.012412816030997975,-0.010944344453701627,,,,,,,,0.04095313402355627,0.0160830030435668,,,-0.07387078565718541,,,,,,,,-0.006462387221731314,,,-0.0490725016253728,,,,,,0.008025754803139495,,,,,,,,
16,,-0.15733293788612102,,,,,,,,,,,0.04087989783877216,0.023544350435103722,,-0.21371642416959702,-0.03762880287372017,,,-0.00702970520785251,,,-0.024819668304453257,,,,,,,0.007746235096526388,,,0.008432229987722195,0.008535703414565665,,,,,,,,0.12952115659475938,0.07629842321109459,,,-0.07387485346914402,,,,,,,,-0.025902456849391964,,,-0.02861869677761253,,,,,,-0.004011564094214659,,,,,,,,
17,,-0.16977215111698785,,,,,,,,,,,0.043660277575510886,0.02718085725745978,,,-0.040532106736491214,,,0.003513103040322818,,,-0.017149832539301135,,,,,,,0.03536142556519717,,,0.032343797786369644,-0.014012153888949497,,,,,,,,0.1727585065262618,0.05287281484545314,,,-0.06973239633186701,,,,,,,,-0.022207327553126044,,,-0.021272892665346044,,,,,,-0.050232713914163174,,,,,,,,
18,,,,,,,,,,,,,0.0618198086461737,0.023081043144669633,,,-0.0414188650407743,,,-0.023979842470942092,,,-0.009102209295731578,,,,,,,0.01830386263528505,,,0.043325821850089596,,,,,,,,,,0.06795636678361117,,,-0.12120277487356068,,,,,,,,-0.03274856235130752,,,-0.02140091232934105,,,,,,-0.014771324156656718,,,,,,,,
19,,,,,,,,,,,,,,0.025877086900455315,,,-0.03934056097021443,,,-0.02813185014054409,,,-0.015192350236999497,,,,,,,0.012856714802700675,,,0.04135026589694468,,,,,,,,,,,,,,,,,,,,,0.026658611904319507,,,-0.03659583719675319,,,,,,-0.008923258209857288,,,,,,,,
20,,,,,,,,,,,,,,0.012168089300556795,,,,,,-0.02523102990105519,,,-0.021466673227040323,,,,,,,0.010006821169709856,,,0.043482777695985186,,,,,,,,,,,,,,,,,,,,,0.015033246783454635,,,-0.023551181074582095,,,,,,0.004040170893300221,,,,,,,,
21,,,,,,,,,,,,,,0.005988134745334661,,,,,,-0.04050859482278635,,,0.00898876616037625,,,,,,,0.03478063990573077,,,0.04554433975586192,,,,,,,,,,,,,,,,,,,,,0.018924128823857966,,,-0.03061910069863072,,,,,,-0.02514247503447642,,,,,,,,
22,,,,,,,,,,,,,,-0.002580061109935472,,,,,,-0.024398518689157767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01787775224781507,,,,,,,,,-0.014835557892189488,,,,,,,,
23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018836760376672146,,,,,,,,
