,2002-05-01,2002-06-01,2002-07-01,2002-08-01,2002-09-01,2002-10-01,2002-11-01,2002-12-01,2003-01-01,2003-02-01,2003-03-01,2003-05-01,2003-06-01,2003-07-01,2003-08-01,2003-10-01,2003-11-01,2003-12-01,2004-01-01,2004-02-01,2004-03-01,2004-04-01,2004-05-01,2004-06-01,2004-07-01,2004-08-01,2004-09-01,2004-11-01,2004-12-01,2005-01-01,2005-02-01,2005-03-01,2005-04-01,2005-05-01,2005-08-01,2005-09-01,2005-10-01,2005-11-01,2006-02-01,2006-03-01,2006-04-01,2006-05-01,2006-06-01,2006-07-01,2006-10-01,2006-11-01,2006-12-01,2007-01-01,2007-02-01,2007-05-01,2007-07-01,2007-09-01,2007-10-01,2007-11-01,2008-01-01,2008-04-01,2008-05-01,2008-06-01,2008-07-01,2008-08-01,2008-11-01,2008-12-01,2009-01-01,2009-03-01,2009-04-01,2009-05-01,2009-07-01,2009-08-01,2009-10-01,2009-11-01,2009-12-01,2010-01-01,2010-02-01,2010-03-01,2010-04-01,2010-06-01,2010-07-01,2010-08-01,2010-09-01,2010-10-01,2010-11-01,2010-12-01,2011-01-01,2011-03-01,2011-04-01,2011-05-01,2011-06-01,2011-07-01,2011-08-01,2011-09-01,2012-02-01,2012-04-01,2012-08-01,2012-12-01,2013-01-01,2013-04-01,2013-06-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-07-01,2014-08-01
10,0.009639952309888844,-0.004447836968905161,,-0.023124257810331228,,,,,-0.0064388622802422635,,-0.05124087525080734,,,,-0.026005182248166392,0.038354550062163595,,,,,,,0.004254114670581899,,,,,,,,-0.015462012868462383,,,-0.012933289113637336,,,-0.005247197063426801,-0.02320089026298522,,,,,,,,,,-0.031317394574014834,,-0.048856053363216745,,,,0.006824411572645461,0.01806393553714436,,,,,,,,,,,,,-0.020099327795715327,,,,,,,,-0.029387599852110036,,,,,,,,,,,,,0.0450443883843783,,0.01917348644225969,,,,0.015982069727276338,,,,,,,,-0.012967534285891702,,,,,-0.014789450344805832,
11,-0.020319490855961575,-0.026790835391343526,,0.002218924083352891,,,,,0.013101220231590216,,,,,,-0.025852914156095697,0.02288687631270525,,,,,,,0.01673333551508449,,,,,,,,-0.013568802436379812,,,-0.011364444077100355,,,0.014560417861771424,-0.034234639148447155,,,,,,,,,,-0.021870788691226162,,-0.04970641932234665,,,,-0.07964879595551544,0.013122665643892528,,,,,,,,,,,,,-0.0293606889556417,,,,,,,,-0.04317442648592351,,,,,,,,,,,,,0.0316239277250876,,0.014243125686598468,,,,0.006732413298422335,,,,,,,,0.004653266867339134,,,,,-0.01299791182226051,
12,-0.02774989538045386,-0.0429927149012681,,-0.003988158257137164,,,,,-0.01367134678496329,,,,,,-0.06866601461802091,0.024227919254144248,,,,,,,-0.02615313399610253,,,,,,,,-0.036283740922274044,,,-0.005604091460495564,,,-0.004334039848671534,-0.033655840709867046,,,,,,,,,,-0.037949528714055214,,-0.020586526156130436,,,,-0.0820597365363096,0.05075600565605454,,,,,,,,,,,,,-0.03183659797497995,,,,,,,,,,,,,,,,,,,,,0.0012880475409622338,,0.011323277305809176,,,,-0.011850411359635826,,,,,,,,-0.007056873622696136,,,,,-0.04221273118074986,
13,,,,-0.010269034152808554,,,,,-0.03431077287810225,,,,,,,0.024067926635625847,,,,,,,-0.02964608813177083,,,,,,,,-0.04806710465698405,,,-0.011163520977209851,,,0.005830704764298811,-0.023441162801391413,,,,,,,,,,-0.034266366098826495,,-0.031872677911419345,,,,-0.09092817736734293,0.042934045174817914,,,,,,,,,,,,,-0.04410730734885293,,,,,,,,,,,,,,,,,,,,,-0.08260230957951431,,0.00995376659432834,,,,-0.025844514774797434,,,,,,,,-0.010714488011034362,,,,,-0.08319777520625316,
14,,,,-0.028913703221405296,,,,,-0.026764176668886197,,,,,,,-0.007287882394216183,,,,,,,-0.06087679339177843,,,,,,,,-0.05057818885223786,,,0.0029230377330327073,,,-0.010690912331134506,-0.03846039583561767,,,,,,,,,,-0.01143943895179178,,0.0324526971019532,,,,,0.0015363927781701925,,,,,,,,,,,,,-0.03994189498018086,,,,,,,,,,,,,,,,,,,,,,,0.026759787634996757,,,,-0.007810313635120414,,,,,,,,-0.03649539581350769,,,,,,
15,,,,-0.04852561829838464,,,,,-0.026018613792452294,,,,,,,-0.011372784435901395,,,,,,,-0.00828368201481755,,,,,,,,-0.050642101591618305,,,-0.005692619118947917,,,0.005659826175524296,,,,,,,,,,,0.005773036649107333,,-0.007546723291186996,,,,,-0.011433579896898305,,,,,,,,,,,,,-0.051690179402465786,,,,,,,,,,,,,,,,,,,,,,,0.02972498734986262,,,,0.00593610077517126,,,,,,,,-0.02485848172819627,,,,,,
16,,,,-0.04852561829838464,,,,,-0.018610933968830512,,,,,,,-0.04705625984758266,,,,,,,-0.015168308681185572,,,,,,,,-0.04881256282328916,,,0.022548831821100013,,,0.016006665963259836,,,,,,,,,,,-0.0534910155349424,,0.0011829582991094156,,,,,-0.01221174225441235,,,,,,,,,,,,,-0.04536582285913182,,,,,,,,,,,,,,,,,,,,,,,0.061308782906247083,,,,0.002054525270196228,,,,,,,,-0.01329569399635755,,,,,,
17,,,,-0.0489109408735654,,,,,-0.030221791375435125,,,,,,,,,,,,,,0.013479632184270063,,,,,,,,-0.03348927896409548,,,,,,0.0330671177454015,,,,,,,,,,,-0.1369449496207935,,-0.015964947067094393,,,,,-0.059064446149379,,,,,,,,,,,,,-0.040846968580921184,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005081244700298582,,,,,,,,-0.014257985426467945,,,,,,
18,,,,-0.03594022629288074,,,,,-0.03141223436631313,,,,,,,,,,,,,,0.03603750984054388,,,,,,,,-0.01637823388320303,,,,,,0.06386718182921969,,,,,,,,,,,,,-0.03200784608618612,,,,,-0.03691005948262882,,,,,,,,,,,,,-0.04600316442812202,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0036760862166309582,,,,,,,,-0.02950181442608435,,,,,,
19,,,,-0.02942056289572248,,,,,-0.04287581601540824,,,,,,,,,,,,,,0.03719901732553854,,,,,,,,-0.0579038801755134,,,,,,,,,,,,,,,,,,,-0.042162766905472715,,,,,-0.0062029495968896065,,,,,,,,,,,,,-0.030867184852823915,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0025439003816962735,,,,,,,,0.03647434273428285,,,,,,
20,,,,-0.055974462108381084,,,,,-0.0640744889694399,,,,,,,,,,,,,,0.04615221940666281,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03308684176496657,,,,,-0.0025026357678692435,,,,,,,,,,,,,-0.04317858440193767,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015602674772189351,,,,,,,,0.03353653553226743,,,,,,
21,,,,-0.08997709499752105,,,,,-0.11347524245630414,,,,,,,,,,,,,,0.06003328479459924,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008457076220307336,,,,,-0.03732143583395642,,,,,,,,,,,,,-0.029920139691825387,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004627585477830598,,,,,,,,0.01796472281283945,,,,,,
22,,,,,,,,,,,,,,,,,,,,,,,0.07517625257065452,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0035007937387088184,,,,,-0.03024273144764278,,,,,,,,,,,,,-0.027133443454284478,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0008194114935393682,,,,,,,,0.02845764074535584,,,,,,
23,,,,,,,,,,,,,,,,,,,,,,,0.07444285002808737,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009390655177385021,,,,,-0.013953555651762706,,,,,,,,,,,,,-0.025631821128183407,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03421398724165947,,,,,,,,0.029697646977337788,,,,,,
24,,,,,,,,,,,,,,,,,,,,,,,0.07287010549156081,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10708848713300467,,,,,-0.003803752201573918,,,,,,,,,,,,,-0.037972335852313854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02406966068340255,,,,,,
25,,,,,,,,,,,,,,,,,,,,,,,0.0608034738450578,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03751080830356779,,,,,-0.019925982032360512,,,,,,,,,,,,,-0.021269282070519147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00961547835144927,,,,,,
26,,,,,,,,,,,,,,,,,,,,,,,0.04511380831472067,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002101837658761596,,,,,-0.038648125402998,,,,,,,,,,,,,-0.036267257476323866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01631571331589088,,,,,,
27,,,,,,,,,,,,,,,,,,,,,,,0.04008929234498293,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0016498837648022402,,,,,-0.0017638353714723998,,,,,,,,,,,,,-0.054174581999624216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.017765924498612362,,,,,,
28,,,,,,,,,,,,,,,,,,,,,,,0.03638672565826706,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009849079521067061,,,,,-0.01758831320662102,,,,,,,,,,,,,-0.047704654332551666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.007720255009216803,,,,,,
29,,,,,,,,,,,,,,,,,,,,,,,0.017630071168554196,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01901988005699451,,,,,-0.06993281955352026,,,,,,,,,,,,,-0.02790890535731161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004286127667411321,,,,,,
30,,,,,,,,,,,,,,,,,,,,,,,0.012834003990650267,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007561491715000201,,,,,-0.06746792962606563,,,,,,,,,,,,,-0.04555210519926667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0028518860101311994,,,,,,
31,,,,,,,,,,,,,,,,,,,,,,,-0.0009765279558906492,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005760758031415847,,,,,-0.012794986214908821,,,,,,,,,,,,,-0.04608310845914709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013809788594854933,,,,,,
32,,,,,,,,,,,,,,,,,,,,,,,0.04962119503404194,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003067245742646829,,,,,0.02958971467802307,,,,,,,,,,,,,-0.02393165994666835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008849460348132165,,,,,,
33,,,,,,,,,,,,,,,,,,,,,,,0.03196070300508236,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0025474114120975777,,,,,0.12195618934819485,,,,,,,,,,,,,-0.031157099005746147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006160909513845292,,,,,,
34,,,,,,,,,,,,,,,,,,,,,,,0.03627088383979826,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.007156604802918132,,,,,,,,,,,,,,,,,,-0.029304245804001594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01836312077960489,,,,,,
35,,,,,,,,,,,,,,,,,,,,,,,0.03527534485025985,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007916218520114704,,,,,,,,,,,,,,,,,,-0.052516105730997964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.014205479735243776,,,,,,
36,,,,,,,,,,,,,,,,,,,,,,,0.013760580571942072,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005152056478090916,,,,,,,,,,,,,,,,,,-0.05627940498835793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01866087072624545,,,,,,
37,,,,,,,,,,,,,,,,,,,,,,,0.014874448275605356,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059685714314209104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014252323227161856,,,,,,
38,,,,,,,,,,,,,,,,,,,,,,,0.008192639164261717,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0699759977496397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,,,,,,,,,,-0.0012134658706703938,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05405510215663245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,,,,,,,,,,,,,,,,,,,,,,0.005492805134835077,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11215232913473372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,,,,,,,,,,,,,,,,,,,,,,0.021628238045159343,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15129891948809826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
