,2009-10-01,2009-11-01,2010-01-01,2010-02-01,2010-03-01,2010-04-01,2010-05-01,2010-06-01,2010-07-01,2010-08-01,2010-09-01,2010-11-01,2010-12-01,2011-01-01,2011-02-01,2011-03-01,2011-04-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2011-11-01,2011-12-01,2012-02-01,2012-03-01,2012-04-01,2012-05-01,2012-06-01,2012-07-01,2012-08-01,2012-09-01,2012-11-01,2012-12-01,2013-01-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-08-01
17,-0.015974242773870273,,0.04719584250009423,,0.005279178441129684,,,,,,,,,,,,,,,,,,,-0.04602206391293873,,,,,,,,,,,,,,,,0.022135068378980965,,,,,,-0.004762881369646227,,,,
18,-0.02102529940652187,,0.07357208766153311,,0.007638378293760351,,,,,,,,,,,,,,,,,,,-0.041063160367252216,,,,,,,,,,,,,,,,0.031809982480902194,,,,,,-0.011768163958054828,,,,
19,-0.034509295624140846,,,,-0.006788727223189905,,,,,,,,,,,,,,,,,,,-0.02025404088635341,,,,,,,,,,,,,,,,0.024280603471706713,,,,,,-5.04948820777007e-05,,,,
20,-0.02443478194333082,,,,-0.031816881479967085,,,,,,,,,,,,,,,,,,,0.023450342870487972,,,,,,,,,,,,,,,,0.024749024122007912,,,,,,0.011226831766699613,,,,
21,-0.03645911638777677,,,,-0.06655507291490026,,,,,,,,,,,,,,,,,,,0.019405038482680048,,,,,,,,,,,,,,,,0.020723242816801934,,,,,,0.028983529321354312,,,,
22,-0.026458539243793266,,,,,,,,,,,,,,,,,,,,,,,-0.007401818343968136,,,,,,,,,,,,,,,,0.015528604932930068,,,,,,0.027616694937702607,,,,
23,-0.03465741707081005,,,,,,,,,,,,,,,,,,,,,,,0.027762750737629682,,,,,,,,,,,,,,,,0.00887627358694662,,,,,,0.01872702915416527,,,,
24,-0.03400767527433235,,,,,,,,,,,,,,,,,,,,,,,-0.0484317635113527,,,,,,,,,,,,,,,,0.0053485081342021235,,,,,,0.03155133686292286,,,,
25,-0.03602388667648615,,,,,,,,,,,,,,,,,,,,,,,-0.03708677215193479,,,,,,,,,,,,,,,,-0.008228555119808134,,,,,,0.04347852157412582,,,,
26,-0.037563128801525236,,,,,,,,,,,,,,,,,,,,,,,-0.0337792208556591,,,,,,,,,,,,,,,,0.013280348588720986,,,,,,0.056511602341957234,,,,
27,-0.04828395968247445,,,,,,,,,,,,,,,,,,,,,,,-0.046014609900156156,,,,,,,,,,,,,,,,0.004318728750480089,,,,,,0.04985925928085361,,,,
28,-0.03313653320061394,,,,,,,,,,,,,,,,,,,,,,,-0.07321148031707869,,,,,,,,,,,,,,,,0.02137426499499029,,,,,,0.04395256756546337,,,,
29,-0.05949552960061544,,,,,,,,,,,,,,,,,,,,,,,-0.049023816097920836,,,,,,,,,,,,,,,,0.03476735821462937,,,,,,0.06538879783329135,,,,
30,-0.060209410439486355,,,,,,,,,,,,,,,,,,,,,,,-0.0777949792994237,,,,,,,,,,,,,,,,0.019112298259769317,,,,,,0.0422600722150335,,,,
31,-0.07463318336500646,,,,,,,,,,,,,,,,,,,,,,,-0.07444274925375782,,,,,,,,,,,,,,,,0.007143651450576355,,,,,,0.05040877454372966,,,,
32,,,,,,,,,,,,,,,,,,,,,,,,-0.08995859198188771,,,,,,,,,,,,,,,,0.0036889721934818542,,,,,,0.03712886514122776,,,,
33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012357634878522039,,,,,,0.02884341524876574,,,,
34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00048401716614007717,,,,,,0.019862839758179346,,,,
35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0036716498858922475,,,,,,0.0266507446090333,,,,
36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01314588081160356,,,,,,0.032992836271658416,,,,
37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005718817297887868,,,,,,0.03307285867797488,,,,
38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017459361735849,,,,
