,2009-08-01,2009-09-01,2009-11-01,2009-12-01,2010-01-01,2010-03-01,2010-04-01,2010-05-01,2010-06-01,2010-07-01,2010-08-01,2010-09-01,2010-10-01,2010-11-01,2010-12-01,2011-01-01,2011-03-01,2011-05-01,2011-06-01,2011-07-01,2011-08-01,2011-09-01,2011-11-01,2012-01-01,2012-02-01,2012-03-01,2012-04-01,2012-05-01,2012-07-01,2012-09-01,2012-10-01,2012-11-01,2012-12-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-07-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-08-01
10,,,,0.0023707912426931266,-0.01796100889477409,,,,,,,,,,0.005942571031225752,,-0.0034056137921214535,,-0.03524718234258717,,,0.09028107218974801,,,,,-0.03919682178012507,0.055401393218299066,,,,0.04660510511039795,,,,,,0.01882101467385111,-0.018650855460580873,,,,,,,0.05691760044857164,,0.03928242851618213,,
11,,,,0.04847794739932154,-0.00448054915008006,,,,,,,,,,0.019162009967497395,,-0.01856391544338587,,-0.04556662578146209,,,,,,,,-0.051387851467401546,0.11244233158520944,,,,0.07832506742523404,,,,,,0.03377518933815837,0.013569152575593324,,,,,,,0.06148880610844154,,0.03201717760925449,,
12,,,,0.12296618256442438,-0.020459987296043314,,,,,,,,,,-0.012193708000049153,,-0.018714044671904073,,-0.043831742195484025,,,,,,,,,,,,,,,,,,,0.02672641337184123,0.021289334082450706,,,,,,,0.0359177832548252,,0.035888474636250334,,
13,,,,,0.015420867407519856,,,,,,,,,,-0.01817386854958103,,-0.02401143646204651,,-0.017957855034254178,,,,,,,,,,,,,,,,,,,0.013655994357418155,0.005741941375829507,,,,,,,0.05336626022645086,,0.04136406605305154,,
14,,,,,0.025170729958763405,,,,,,,,,,-0.07777096451359344,,-0.03506052232628676,,-0.0811091468098527,,,,,,,,,,,,,,,,,,,0.006648110933449414,0.0153082674000804,,,,,,,0.03652852918743732,,0.05101137296185965,,
15,,,,,-0.015875015202769516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02168100152540431,0.017967049486899533,,,,,,,0.05346184263011722,,,,
16,,,,,-0.07773993190815148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04041042287731755,0.04544847210669567,,,,,,,0.066310885872503,,,,
17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03617064765162836,0.048008916000690016,,,,,,,0.05804624714793616,,,,
18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026281819950883634,0.06729591996615136,,,,,,,0.07061430288973947,,,,
19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010578006989855004,,,,,,,,0.08339028287030104,,,,
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01413463823051242,,,,,,,,0.09175845699354124,,,,
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02436520376029261,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02949824862359418,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013565956506525922,,,,,,,,,,,,
24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031183972123864256,,,,,,,,,,,,
25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033228834136045826,,,,,,,,,,,,
26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0346325687615302,,,,,,,,,,,,
27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04445804837056955,,,,,,,,,,,,
