,2002-06-01,2002-07-01,2002-08-01,2002-10-01,2002-12-01,2003-02-01,2003-03-01,2003-04-01,2003-05-01,2003-07-01,2003-08-01,2003-10-01,2003-11-01,2003-12-01,2004-01-01,2004-03-01,2004-04-01,2004-05-01,2004-06-01,2004-07-01,2004-08-01,2004-09-01,2004-10-01,2004-11-01,2005-01-01,2005-02-01,2005-03-01,2005-04-01,2005-05-01,2005-06-01,2005-08-01,2005-11-01,2006-01-01,2006-03-01,2006-04-01,2006-06-01,2006-07-01,2006-09-01,2006-11-01,2006-12-01,2007-01-01,2007-02-01,2007-03-01,2007-04-01,2007-06-01,2007-08-01,2007-09-01,2007-10-01,2007-11-01,2007-12-01,2008-02-01,2008-03-01,2008-04-01,2008-05-01,2008-07-01,2008-08-01,2008-09-01,2008-10-01,2008-11-01,2008-12-01,2009-01-01,2009-04-01,2009-05-01,2009-06-01,2009-07-01,2009-08-01,2009-10-01,2009-11-01,2009-12-01,2010-01-01,2010-02-01,2010-03-01,2010-04-01,2010-05-01,2010-06-01,2010-07-01,2010-08-01,2010-09-01,2010-10-01,2011-01-01,2011-02-01,2011-03-01,2011-04-01,2011-05-01,2011-07-01,2011-09-01,2011-10-01,2011-11-01,2011-12-01,2012-01-01,2012-02-01,2012-03-01,2012-05-01,2012-07-01,2012-08-01,2012-10-01,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-07-01,2014-08-01,2014-09-01,2014-10-01,2014-11-01,2014-12-01,2015-01-01,2015-02-01,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-02-01,2016-03-01,2016-05-01,2016-06-01,2016-07-01,2016-08-01,2016-09-01
10,-0.027835858566207294,,,-0.015752817124520924,,,-0.015425678788596353,,,0.022579591388283138,0.003851826968297223,,,,0.03855076415736458,,,-0.12502676113558175,,,0.027242768106377824,-0.019460224138388868,,,-0.030564362195194483,,,-0.06276195194200457,0.03271207963521841,,,-0.0029114333503335033,,,-0.02240482441058153,,0.0025769581901957106,,,,,,,,-0.059247429666929086,-0.09984837488329745,,,0.10913934096409239,,,,,,,,,-0.03721459100382507,,,,0.024393814545918602,,-0.04021152240806114,,0.016039336689928962,,,,,0.0174447219621634,,,0.0339413050128512,-0.012757857544706153,,,,-0.03404027187141101,,0.005457239910942491,,0.01706914043162161,,,-0.10300299269856161,-0.011102794160830154,,,,,,,,0.011122729524301544,,,,0.008258591614108857,,,,,,0.04533656745946424,0.02769431055022442,,,,,,,,,,0.0731186266282895,,,,,-0.12725202953680492,,,-0.03168220946885003,0.009671407971440393,,,,-0.15076982972574982,,,,,,0.024627532146054953,-0.012754148042112945
11,-0.04330453386461364,,,0.0030428052558457708,,,-0.002751239290274321,,,0.03768230475752732,0.015808770560215124,,,,,,,,,,0.03301079038770993,-0.03207986863751487,,,-0.009837047115962227,,,-0.026630760416031463,0.019656804669334754,,,-0.021256837148429075,,,-0.04773797723171777,,-0.012147013516755234,,,,,,,,-0.03507600665156008,-0.16264657637429547,,,0.0580421537368514,,,,,,,,,-0.03111012641009947,,,,0.07187306149823469,,-0.08184934598475713,,0.012756547581094568,,,,,0.021980144958983816,,,0.011831992770128474,-0.0007324000222604932,,,,-0.023057109434813983,,-0.01927148269686496,,0.013454765566316917,,,-0.051647075602372805,-0.01678654320280004,,,,,,,,-0.022442585161957407,,,,-0.008799163426791934,,,,,,0.07949845441798165,0.004167496047234431,,,,,,,,,,0.015405785039926956,,,,,-0.12583314061167616,,,-0.031551878101163666,0.008722191004108204,,,,,,,,,,0.015668144714477972,-0.010616549254923502
12,-0.06709598329212274,,,-0.005629085319365235,,,0.023074102160333343,,,0.07302258052608401,-0.010738375832970881,,,,,,,,,,0.058918737153200285,0.020240645717021014,,,-0.005071600818483901,,,-0.018491858429176722,0.015003511338259418,,,-0.04002209887547642,,,,,-0.0346102346271257,,,,,,,,-0.058653402643057295,-0.14290694685140792,,,0.06838639816380132,,,,,,,,,0.14096480748205575,,,,0.09327104142877551,,-0.09555316879737563,,0.002930940677815963,,,,,0.02217975006471984,,,0.04492923763995571,0.034243234573602455,,,,-0.07179430299316691,,0.01905628498537748,,0.02251638955900509,,,-0.05844020111838111,-0.03258891206751202,,,,,,,,-0.014869944824090264,,,,-0.01937267705127238,,,,,,,-0.00818951455581296,,,,,,,,,,-0.08426929276386663,,,,,-0.11129486285529522,,,-0.03163333321536821,0.00983497504248243,,,,,,,,,,0.029027686658900098,-0.022510537554882637
13,-0.06828942726605747,,,-0.005374612548123547,,,0.015434462773933677,,,0.033308618812430524,-0.04280648611935034,,,,,,,,,,,0.030901598405394873,,,-0.006946589304365591,,,-0.0016281771766669118,0.02036350321802169,,,-0.020701730633926774,,,,,,,,,,,,,-0.06110729089188549,-0.2607350731689091,,,0.07864847697969424,,,,,,,,,-0.06333031962682667,,,,,,-0.09524757067059053,,0.006706602261984829,,,,,0.022327978594263165,,,0.03157015989563505,0.04846490768638412,,,,,,0.02336626908582673,,0.01784676725347517,,,-0.020421653993258015,0.0005702311465036747,,,,,,,,-0.008115803614180683,,,,-0.044909258045537526,,,,,,,0.006161363960916932,,,,,,,,,,-0.1383799237190868,,,,,-0.09391298661267822,,,-0.032138503069101265,0.010538008743481875,,,,,,,,,,0.044762819871249304,-0.02398555883860265
14,-0.0672282749550639,,,-0.03231422262890282,,,0.06755466529296317,,,0.028229292427532693,,,,,,,,,,,,0.022003955013553247,,,-0.015692837409835847,,,0.010580061680876385,-0.007048173150553033,,,-0.018836973167445648,,,,,,,,,,,,,-0.07636589782245407,,,,0.0771659977971706,,,,,,,,,-0.020659579833586683,,,,,,-0.08308614866824893,,0.0021846088457795343,,,,,0.01780364408488677,,,0.02377205930963866,,,,,,,-0.0427397741470692,,0.0219547170597027,,,0.0178775420376307,0.03416800267760767,,,,,,,,0.011927480863683892,,,,0.009133440981637209,,,,,,,0.014343830288851889,,,,,,,,,,,,,,,-0.19265809993002803,,,-0.032823334089360445,0.01135486877910119,,,,,,,,,,0.014738906185723488,-0.03475717696310143
15,-0.12475735577937763,,,-0.04125438312478913,,,,,,0.028444329938680957,,,,,,,,,,,,0.015155289051543189,,,-0.03414266748845396,,,0.01241110378162602,0.037239812465915095,,,-0.011205651115540172,,,,,,,,,,,,,,,,,0.1664702802099156,,,,,,,,,-0.04266529731547708,,,,,,-0.08703087041382085,,0.005151617060775049,,,,,0.03300274985310292,,,0.018464713366788565,,,,,,,,,0.014919732375694383,,,-0.04883006381038957,0.04698598010969346,,,,,,,,0.019499107872250065,,,,-0.012888822014727686,,,,,,,0.0083263711439856,,,,,,,,,,,,,,,,,,-0.03297014463062098,0.011616123128022737,,,,,,,,,,0.02465650636606087,-0.03108581099330543
16,,,,-0.043085396857196034,,,,,,0.04315614955491709,,,,,,,,,,,,0.01206667213378955,,,-0.04438206962409086,,,0.007268964949965928,0.052963048539749175,,,-0.028397799995362627,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05665346989695741,,,,,,-0.057723909974855325,,0.0034384508702581806,,,,,0.038406759407640045,,,0.010477203011195035,,,,,,,,,0.036796929587771865,,,-0.01829366943264965,0.031300150158861895,,,,,,,,0.0148810354299303,,,,-0.043454671054326266,,,,,,,0.030085566523495477,,,,,,,,,,,,,,,,,,-0.03093303596757968,0.011485504485291287,,,,,,,,,,-0.017600487057292336,-0.040765671859589236
17,,,,-0.05127436780972294,,,,,,0.0037249943409125574,,,,,,,,,,,,-0.00018532144662052052,,,-0.02844850838689028,,,-0.021057443364740525,0.04085285950411807,,,-0.027268938784641483,,,,,,,,,,,,,,,,,,,,,,,,,,0.024163814892672164,,,,,,-0.010639018482456075,,-0.0085442714039492,,,,,0.07095492395651637,,,0.010935165801933433,,,,,,,,,,,,-0.059492814479647826,0.04454552903993925,,,,,,,,0.026826928719906662,,,,0.0024680372145259866,,,,,,,-0.0019793879386327262,,,,,,,,,,,,,,,,,,-0.029940431601610973,0.009556895100886642,,,,,,,,,,0.0026427334741558894,-0.04684644743327704
18,,,,-0.06340980043417144,,,,,,0.009267409203170818,,,,,,,,,,,,0.016237318664537273,,,-0.037539194984641255,,,-0.04496144245652073,0.04408618357304786,,,-0.018179258248976204,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0019121897401830346,,,,,,0.012432525938229633,,-0.006549093745594647,,,,,,,,0.043171774563530274,,,,,,,,,,,,-0.06251400673015128,0.10925993471312712,,,,,,,,0.013566303988056971,,,,-0.0008392735763615433,,,,,,,-0.0007153631864641463,,,,,,,,,,,,,,,,,,-0.029273824525524628,0.0088367994934484,,,,,,,,,,0.006152689867225725,
19,,,,-0.06503896860229474,,,,,,0.008926254013060464,,,,,,,,,,,,0.03101229134329843,,,-0.049137030250427594,,,-0.02632445355542601,0.02321928995297931,,,0.0007662179638208144,,,,,,,,,,,,,,,,,,,,,,,,,,0.015685235426627697,,,,,,-0.011771259116601263,,-0.025245793506616376,,,,,,,,0.05215386033627345,,,,,,,,,,,,-0.056437011186850405,,,,,,,,,0.03949245136553298,,,,-0.01847268701976562,,,,,,,0.02329425511788752,,,,,,,,,,,,,,,,,,-0.030688861560727698,0.007132691197918817,,,,,,,,,,-0.0004281371180967497,
20,,,,-0.04941669222132994,,,,,,0.01390042968329075,,,,,,,,,,,,0.025420277753742795,,,-0.04132585675423861,,,0.024313025460967974,0.13383948019642652,,,-0.019392361416542214,,,,,,,,,,,,,,,,,,,,,,,,,,0.04465579517984297,,,,,,0.0005448473195932557,,-0.013016952479928068,,,,,,,,0.045649330857799875,,,,,,,,,,,,-0.05572277045737106,,,,,,,,,0.07367384844864627,,,,-0.0160615277041824,,,,,,,-0.01203037766683801,,,,,,,,,,,,,,,,,,-0.03215480312044683,0.08393283624925174,,,,,,,,,,0.03479789315696857,
21,,,,-0.04413730376048752,,,,,,0.03925147739411494,,,,,,,,,,,,0.02664123074190229,,,-0.036843878750013714,,,0.03664216479808996,,,,-0.00910140132070053,,,,,,,,,,,,,,,,,,,,,,,,,,0.0026985163533947976,,,,,,0.031143108830916866,,-0.00753578080160866,,,,,,,,0.03830057369940243,,,,,,,,,,,,-0.028459898375300163,,,,,,,,,,,,,-0.0008731657328794884,,,,,,,0.0025145515519700012,,,,,,,,,,,,,,,,,,-0.034374088964660654,,,,,,,,,,,0.007058108961615739,
22,,,,-0.016343167093576305,,,,,,0.01768005110729698,,,,,,,,,,,,0.03957175173621098,,,-0.024039663222052032,,,0.0036422415201154967,,,,0.008409286111616676,,,,,,,,,,,,,,,,,,,,,,,,,,-0.017567775870362068,,,,,,0.026293888097871365,,0.012038293728147242,,,,,,,,0.05140068267066189,,,,,,,,,,,,-0.04736091902226747,,,,,,,,,,,,,-0.03989609233027286,,,,,,,-0.00668425796884764,,,,,,,,,,,,,,,,,,-0.036434596643806216,,,,,,,,,,,0.04267722066891122,
23,,,,0.020226324777624427,,,,,,0.02319233773351581,,,,,,,,,,,,,,,-0.019302617663471078,,,-0.019603505329728377,,,,0.009750383438168364,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08816556030707012,,,,,,0.14969306888240785,,-0.004201158124209403,,,,,,,,0.03126654431216491,,,,,,,,,,,,-0.0530764932773824,,,,,,,,,,,,,-0.023504724537420862,,,,,,,-0.007253325387246101,,,,,,,,,,,,,,,,,,-0.03702409378707894,,,,,,,,,,,0.008644919304329202,
24,,,,0.027507129208881764,,,,,,0.0330936792882055,,,,,,,,,,,,,,,-0.027110864628242193,,,-0.008532333798277336,,,,0.019996640545900057,,,,,,,,,,,,,,,,,,,,,,,,,,-0.049130038492128714,,,,,,,,-0.026173756392701697,,,,,,,,0.030450554566275878,,,,,,,,,,,,-0.0647181009070219,,,,,,,,,,,,,-0.0351086595847368,,,,,,,0.046044470208698285,,,,,,,,,,,,,,,,,,-0.036139978336057865,,,,,,,,,,,0.008165510063853798,
25,,,,0.03383650571095176,,,,,,0.023625324430895822,,,,,,,,,,,,,,,-0.023385996169475953,,,0.01653161072420306,,,,-0.015893462928217694,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05156445599821957,,,,,,,,-0.014358011327992748,,,,,,,,0.02947479692065258,,,,,,,,,,,,-0.08387043820471263,,,,,,,,,,,,,-0.03636236713489044,,,,,,,0.03990554920533873,,,,,,,,,,,,,,,,,,-0.03633638089646918,,,,,,,,,,,0.0129331067959646,
26,,,,0.04345528145404165,,,,,,0.02465182184740078,,,,,,,,,,,,,,,-0.040055830992858865,,,0.02925122921831408,,,,0.01893346052409861,,,,,,,,,,,,,,,,,,,,,,,,,,0.007550212725209615,,,,,,,,-0.008337438486855864,,,,,,,,0.05627301154966391,,,,,,,,,,,,-0.07189040743200881,,,,,,,,,,,,,0.015577583874844037,,,,,,,0.04847602322571276,,,,,,,,,,,,,,,,,,-0.03421073831579524,,,,,,,,,,,0.01100701911204327,
27,,,,0.007066725172420796,,,,,,0.03993608581233676,,,,,,,,,,,,,,,-0.03245424869144142,,,0.016688098118944006,,,,0.02072625022825919,,,,,,,,,,,,,,,,,,,,,,,,,,0.06330458390441862,,,,,,,,-0.01517951411807894,,,,,,,,0.05979316159460346,,,,,,,,,,,,-0.07907258339100043,,,,,,,,,,,,,-0.013561499200991423,,,,,,,0.01358687704840511,,,,,,,,,,,,,,,,,,-0.03486430107291194,,,,,,,,,,,0.011806969960359792,
28,,,,0.006023514932132379,,,,,,0.012931575350656033,,,,,,,,,,,,,,,-0.0388722666353532,,,0.010893462191784609,,,,0.01264574793210299,,,,,,,,,,,,,,,,,,,,,,,,,,0.07656318249275373,,,,,,,,-0.0016197857175106467,,,,,,,,0.03767477856205215,,,,,,,,,,,,-0.08653752295183859,,,,,,,,,,,,,-0.0587395811549441,,,,,,,0.016538736288400857,,,,,,,,,,,,,,,,,,-0.035044105740144715,,,,,,,,,,,0.01075556224341967,
29,,,,0.018662402409809875,,,,,,0.0022086418002466024,,,,,,,,,,,,,,,-0.06871376178067573,,,0.017559860114722936,,,,0.04681628868492538,,,,,,,,,,,,,,,,,,,,,,,,,,0.03599194745559675,,,,,,,,-0.007824290350472163,,,,,,,,0.028983905878895433,,,,,,,,,,,,-0.0514476778739299,,,,,,,,,,,,,-0.05671156509059433,,,,,,,0.006119955233790941,,,,,,,,,,,,,,,,,,-0.03571457173911252,,,,,,,,,,,0.019030021689918186,
30,,,,-0.00158091130290261,,,,,,0.014952898525327885,,,,,,,,,,,,,,,,,,-0.010672066401247404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10753582282427376,,,,,,,,0.007374180246587869,,,,,,,,0.04359229020559163,,,,,,,,,,,,-0.013551640328487657,,,,,,,,,,,,,-0.04588238173014664,,,,,,,0.03145011887656346,,,,,,,,,,,,,,,,,,-0.03499506489728632,,,,,,,,,,,0.010257455116451819,
31,,,,0.029814884795299257,,,,,,0.015032462514708356,,,,,,,,,,,,,,,,,,0.03476943802589483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11262187796332812,,,,,,,,0.003258811523081606,,,,,,,,0.0701829731321928,,,,,,,,,,,,0.005241889371195629,,,,,,,,,,,,,-0.042318080217955634,,,,,,,0.0168368147196144,,,,,,,,,,,,,,,,,,-0.03569821356043179,,,,,,,,,,,0.012395053903641262,
32,,,,0.03158470025325677,,,,,,0.025576792925424363,,,,,,,,,,,,,,,,,,0.05049267409972891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08620256340840182,,,,,,,,0.012403327449211243,,,,,,,,0.07665680874736247,,,,,,,,,,,,-0.013646143173457137,,,,,,,,,,,,,-0.052437650228056853,,,,,,,0.015474965566006582,,,,,,,,,,,,,,,,,,-0.03664743052776398,,,,,,,,,,,-0.0004023728931730197,
33,,,,0.03252746628923653,,,,,,-0.0005003350669252615,,,,,,,,,,,,,,,,,,0.03905210295495415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03712583264637148,,,,,,,,0.015002066423825622,,,,,,,,0.057467886981179106,,,,,,,,,,,,0.005633483051558308,,,,,,,,,,,,,-0.019889732608354527,,,,,,,0.005674136069256708,,,,,,,,,,,,,,,,,,-0.035534646489389754,,,,,,,,,,,-9.756671766769642e-05,
34,,,,0.028891362958189504,,,,,,-0.03256844535330472,,,,,,,,,,,,,,,,,,0.04313446128100473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05421391114179919,,,,,,,,-0.0001089194832455398,,,,,,,,0.048245795409139314,,,,,,,,,,,,0.06670895109622421,,,,,,,,,,,,,-0.04854516706520834,,,,,,,-0.0011961363024559635,,,,,,,,,,,,,,,,,,-0.03483161278839031,,,,,,,,,,,-0.010531381202771417,
35,,,,0.0077340973099429,,,,,,-0.031471218623894126,,,,,,,,,,,,,,,,,,0.021082672420212056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13248215351217985,,,,,,,,0.02420847875786858,,,,,,,,0.08132092989049489,,,,,,,,,,,,0.02977920772559317,,,,,,,,,,,,,,,,,,,,0.014603494972743603,,,,,,,,,,,,,,,,,,-0.034014752752770994,,,,,,,,,,,,
36,,,,0.026345142700952007,,,,,,-0.02622932146706003,,,,,,,,,,,,,,,,,,0.13323119678642037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05004701741350148,,,,,,,,0.040646014916039475,,,,,,,,0.06821500396300095,,,,,,,,,,,,0.012041307680451308,,,,,,,,,,,,,,,,,,,,0.00029092002709751874,,,,,,,,,,,,,,,,,,-0.03375349840384945,,,,,,,,,,,,
37,,,,0.02588220547763953,,,,,,-0.006970235790996759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09069702689825232,,,,,,,,,,,,,,,,0.05642278664393907,,,,,,,,,,,,-0.04375803570493053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0338841170465809,,,,,,,,,,,,
38,,,,-5.488568957368045e-05,,,,,,-0.006222856268971899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11570990236318135,,,,,,,,,,,,,,,,0.069921547751012,,,,,,,,,,,,-0.03432134596008618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03581272643098554,,,,,,,,,,,,
39,,,,-0.041548970651880346,,,,,,-0.02288214326401783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14572965612405175,,,,,,,,,,,,,,,,0.04631206271421662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.036532822038423785,,,,,,,,,,,,
40,,,,-0.024682420060302412,,,,,,-0.0030240913104591094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1348329393438179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,,,,,,,,,0.00697079209502538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
