,2002-05-01,2002-06-01,2002-07-01,2002-08-01,2002-09-01,2002-10-01,2002-11-01,2002-12-01,2003-01-01,2003-02-01,2003-03-01,2003-04-01,2003-06-01,2003-07-01,2003-08-01,2003-09-01,2003-10-01,2003-11-01,2004-01-01,2004-02-01,2004-05-01,2004-06-01,2004-07-01,2004-08-01,2004-09-01,2004-10-01,2004-11-01,2005-01-01,2005-02-01,2005-03-01,2005-04-01,2005-05-01,2005-06-01,2005-07-01,2005-08-01,2005-09-01,2005-10-01,2005-11-01,2006-01-01,2006-04-01,2006-06-01,2006-07-01,2006-08-01,2006-09-01,2006-12-01,2007-01-01,2007-02-01,2007-03-01,2007-04-01,2007-05-01,2007-06-01,2007-08-01,2007-09-01,2007-10-01,2007-11-01,2007-12-01,2008-01-01,2008-03-01,2008-04-01,2008-05-01,2008-09-01,2008-10-01,2008-12-01,2009-01-01,2009-02-01,2009-03-01,2009-05-01,2009-06-01,2009-07-01,2009-08-01,2009-09-01,2009-10-01,2009-11-01,2009-12-01,2010-01-01,2010-03-01,2010-04-01,2010-05-01,2010-07-01,2010-08-01,2010-09-01,2010-10-01,2010-11-01,2010-12-01,2011-02-01,2011-04-01,2011-05-01,2011-06-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2011-11-01,2011-12-01,2012-02-01,2012-03-01,2012-04-01,2012-05-01,2012-07-01,2012-08-01,2012-09-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01
10,,,,,,0.03439944892628399,,,-0.007045865455215239,,,,,0.09273291935065675,,,0.053383183239516185,,-0.018704616226267845,,-0.04289485109016766,-0.0010752216198257614,,,0.0052783193902561365,,0.0035084377846734682,0.010910446814099473,,,-0.020141046157822973,-0.008706227549164947,5.144006597390671e-05,-0.022181425913575303,,,0.007132302041088945,,,,,,0.017495125082514384,-0.004415615842747522,-0.04405940159145333,,-0.05637042163411121,,,-0.012397902230002478,,,,,,-0.15687677209769446,,,0.0018031798460595994,,-0.030115170607991626,,,0.018739854960262203,,,0.0641770008070397,0.07202757168675378,,,,,,,0.07575045095340416,,,0.02092673865494099,,,-0.022992331463620008,0.006591193090769831,,,,-0.007394911050290887,,,-0.010610299129295786,-0.05810539272927828,,,-0.005027731815829384,,,,,-0.027022168930346924,,,,-0.017718478033116103,,,,0.01639132035531521,,-0.00063456272553708,0.003736663607520452,,,-0.007740558918222895,,0.01757330739953364,0.027057819939635852,,,0.026697143348614727,,-0.009559965724504682,
11,,,,,,0.0507725420400893,,,-0.01860016785325458,,,,,0.08198538503223096,,,0.01214737933545429,,-0.02075321521947071,,-0.031208164500061475,-0.031382209184201315,,,0.007020396198613943,,-0.0031234414089231777,0.017565027415594958,,,-0.02665859403535975,-0.008956750421532655,-0.00816382431700724,-0.010819804935747968,,,-0.01804568033833398,,,,,,0.03876492792931474,-0.03333363146330437,-0.04803526520698803,,-0.06155839674486874,,,-0.02243215550005595,,,,,,,,,0.0030440342475877014,,-0.033390362104124716,,,0.00043740520743007494,,,0.048280636780005715,0.06767221508002619,,,,,,,0.11626370218487425,,,0.027184159642188455,,,-0.043554378117169446,-0.014891334052995475,,,,0.0035887422109692757,,,0.014521181381302206,-0.050475581077191745,,,0.01676853244362153,,,,,-0.019787083229079627,,,,0.0014269813184104585,,,,0.008465248147145665,,0.016800435002525038,0.021688141860679355,,,0.010227336378448637,,0.05035137658356234,0.03486829341221975,,,0.03217674958105121,,-0.0048122018669065625,
12,,,,,,0.024689723130986607,,,0.029844506735141163,,,,,0.0973379903308702,,,0.07198585023569892,,-0.036275884174420625,,-0.03594530007685259,-0.08434355852625863,,,0.007316091910753331,,-0.008759076989822923,0.023039495671295596,,,-0.013571223863944604,0.005764040295167305,0.0094070010146865,-0.021736249601505442,,,-0.018378034168351487,,,,,,0.0634481132261433,-0.0156547740018651,-0.07675293982637715,,0.021444530275333884,,,-0.04969583865040872,,,,,,,,,-0.06692957550870715,,-0.02805306373046701,,,0.0014222819602003334,,,0.08777532654355813,0.053847213990869225,,,,,,,,,,0.008894063297258725,,,-0.011157656383494086,0.0016483124263180216,,,,0.005681226291246677,,,-0.015385187983151916,-0.06928175293667316,,,0.005826762385314765,,,,,-0.0170865749653899,,,,0.00043923053323347006,,,,0.01909971124291321,,0.03369747299864878,0.02525079968433408,,,0.01146072538776366,,0.035739555885157176,0.04759608680151084,,,0.005616614796276842,,-0.01568336790116831,
13,,,,,,0.05170958891840316,,,0.022326978635589967,,,,,0.10078834695269534,,,0.051782800596913425,,-0.03210870948433042,,-0.02826494151624992,-0.06010433015125449,,,-0.0036287382556945413,,0.007917595090874308,0.009318808788319588,,,0.024334178135398843,0.00018013937663186042,-0.00248308052229973,-0.0038974815225292225,,,0.000589708729539673,,,,,,0.059304514881115544,-0.026208998761880986,-0.1471356912879918,,-0.006954493089669667,,,-0.056609736989014836,,,,,,,,,-0.01423410661706126,,-0.010206907844746649,,,-0.008608722823483017,,,0.09608674724631916,0.07468286632016996,,,,,,,,,,-0.006587084283994571,,,-0.06314096409425929,-0.00029557604875218857,,,,0.027499347307035293,,,-0.03604624613027463,,,,-0.023578831290770985,,,,,-0.021047672758293334,,,,0.005891122599707366,,,,0.050373396030919615,,0.00016154816670921335,0.017716888191996016,,,0.0344089277775157,,0.017137025695700386,0.035149025449918714,,,0.034047130377392154,,-0.0054939595989980106,
14,,,,,,0.03150531312843463,,,0.015135409737419225,,,,,0.11555104570061525,,,0.09129069045893745,,-0.05855862309283122,,-0.024157411305165244,-0.043016408810810924,,,0.0069067464027070535,,0.06598384283336944,0.030014761128806855,,,-0.0014780230281595808,0.025524932627697172,0.017541051130986585,-0.029040132672403907,,,0.0006992541203749703,,,,,,0.058370487817871464,-0.039757269619101754,,,-0.03994847613022401,,,-0.06092605986663213,,,,,,,,,-0.07749347821528585,,0.03531310052294323,,,0.0298995897935721,,,,0.04158561980511255,,,,,,,,,,-0.006515293250539678,,,,0.006099192218294025,,,,0.05127955678547469,,,-0.06135965871894333,,,,-0.03532398587826613,,,,,-0.01902231665554055,,,,0.00809295871548299,,,,-0.0055137406442105075,,-0.004675302958100147,-0.000106432195401851,,,0.017535279199128784,,0.035671456579580346,0.049409040938360516,,,,,-0.018104976704766962,
15,,,,,,0.03160333792878767,,,0.016688422624081767,,,,,,,,0.08126162485214472,,-0.06590793901251146,,-0.039983138592995626,-0.05538454820752192,,,-0.0014087296091709334,,,0.0497383965595779,,,0.002237022197601468,0.021132589770753052,-0.006462600045608724,-0.011170321656868154,,,-0.005292892602397625,,,,,,0.04193865719369594,-0.04819182992875137,,,-0.025720191776698043,,,-0.07537206436138333,,,,,,,,,-0.026276114548870133,,0.0757995247538994,,,0.03710259863876253,,,,0.033984143654305576,,,,,,,,,,0.006890133150888822,,,,-0.011255012924605623,,,,0.032037851498726067,,,-0.07426271480125646,,,,-0.0223812744182883,,,,,-0.017471413971693828,,,,0.051966796832849216,,,,0.06237443270814147,,0.00939186005313486,-0.028731206273719057,,,-0.021953420885533426,,0.06239993493513715,0.05220644851850942,,,,,-0.02667131947165391,
16,,,,,,0.029968418822609477,,,0.033674232705728446,,,,,,,,0.09308513027610799,,-0.059585599033248116,,-0.024805159438468838,-0.03579095220606243,,,-0.012286390253984258,,,0.012882817277704905,,,0.003004257657752585,-0.015581791230982356,0.004672841161092567,-0.011062014055887026,,,0.006741572996112222,,,,,,0.04083531515211325,-0.05458111885466921,,,-0.012824436040360654,,,-0.07499267145483457,,,,,,,,,-0.05248171788906064,,0.07108853664407544,,,0.08905388921119739,,,,0.010796474549972235,,,,,,,,,,0.011264769417110632,,,,-0.027438907563431147,,,,0.009896797043034145,,,,,,,0.0029025852727411205,,,,,-0.03920230887126741,,,,,,,,,,0.03179453557624434,-0.025920435777101236,,,-0.037096855825502484,,0.040274855324321485,0.027697132680694736,,,,,-0.02571808188900704,
17,,,,,,0.10147851141774211,,,0.031658808254251936,,,,,,,,0.061636347174875095,,-0.05115545240736141,,-0.04281380320696204,-0.01640585214057122,,,-0.006186818138882666,,,0.029150108566744715,,,0.03707525625218244,-0.03478184650288618,-0.025562742041428166,-0.010665030581673562,,,0.01818456775114541,,,,,,0.050339844398182176,-0.04928279561374249,,,-0.024296069663908293,,,-0.04468732658224783,,,,,,,,,-0.07996721439982912,,0.06462124272838743,,,0.06921345624302555,,,,0.01956082743787757,,,,,,,,,,0.005570584601446882,,,,-0.007808335459991156,,,,0.0017281594294518143,,,,,,,-0.040865263821697084,,,,,-0.04307357129863498,,,,,,,,,,0.004036678419824469,-0.01422354889897015,,,-0.03668597384245542,,0.02818036421107248,0.04293725802472803,,,,,-0.0329863777068331,
18,,,,,,0.08551548461493552,,,0.023309217651423353,,,,,,,,0.01966723037853768,,-0.027617186994742138,,-0.01339543501456708,-0.0017041714391272667,,,-0.0006229143493621248,,,0.02372203240574411,,,0.0029108032867813938,-0.03351043028083245,-0.024850561951972328,-0.004668570673834083,,,0.01780989039440506,,,,,,0.024238842845217157,-0.05626127199107134,,,0.0024236020568344507,,,-0.0641350002921739,,,,,,,,,-0.11443148588098873,,0.07267332715327735,,,0.10374024677509741,,,,-0.012998057393654783,,,,,,,,,,-0.019240000005338764,,,,-0.0031189359770498193,,,,0.008321493705937488,,,,,,,-0.038579488456931266,,,,,-0.04409884979898848,,,,,,,,,,0.007328809971062444,-0.03908223221029061,,,-0.025576206476709107,,0.053470388568998856,0.012680434909313032,,,,,,
19,,,,,,0.09387919665775946,,,-0.02002718958891525,,,,,,,,0.07794559381895905,,-0.03251219872959554,,0.0037080022875031204,-0.0036736310714164944,,,0.012048991465926973,,,0.016885640751447495,,,0.008948242502910264,-0.04177146611521154,-0.03613142252895152,-0.02293485517555016,,,0.011393360118566953,,,,,,0.004304355665187387,,,,0.04055098314107375,,,-0.06998484469601407,,,,,,,,,,,0.025545363002240862,,,0.08884556429180446,,,,0.005014302452277963,,,,,,,,,,-0.011659444034468613,,,,-0.0014268854006709297,,,,0.01880546080015666,,,,,,,-0.0638134585966581,,,,,-0.04129140993563052,,,,,,,,,,-0.022515090363308676,,,,-0.02466271883996285,,0.0709296091371818,0.03625929240345682,,,,,,
