,2007-10-01,2007-11-01,2008-01-01,2008-02-01,2008-04-01,2008-05-01,2008-08-01,2009-02-01,2009-03-01,2009-04-01,2009-05-01,2009-06-01,2009-07-01,2009-09-01,2009-10-01,2009-12-01,2010-01-01,2010-06-01,2010-07-01,2010-09-01,2010-10-01,2010-12-01,2011-01-01,2011-02-01,2011-04-01,2011-05-01,2011-06-01,2011-07-01,2011-10-01,2011-11-01,2012-01-01,2012-02-01,2012-03-01,2012-04-01,2012-05-01,2012-06-01,2012-07-01,2012-08-01,2012-09-01,2012-10-01,2012-11-01,2012-12-01,2013-01-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-11-01,2014-01-01,2014-02-01,2014-03-01,2014-05-01,2014-08-01
10,,,-0.028675618770273914,,,-0.02586368318967125,,,,,,,,,,,-0.00854265264387638,,,,,,,0.020559936056464334,,,,,-0.04690165967757154,,,0.016535299054934116,,,,,,,0.06435223897390063,-0.006112674542257057,-0.017610598669782984,,,,,,,,,,-0.003265478298162705,,,,
11,,,0.052378855574313654,,,-0.021150708419144237,,,,,,,,,,,-0.01626720078999916,,,,,,,0.016483568002631177,,,,,-0.06280195184710213,,,0.0377672325977394,,,,,,,0.051350564609971894,0.016819760748897128,-0.0016242931169219155,,,,,,,,,,0.007711627448703684,,,,
12,,,0.0818736967456064,,,-0.04779391987975945,,,,,,,,,,,0.03647413977550745,,,,,,,-0.02426310905303586,,,,,-0.09234890539422191,,,,,,,,,,0.05620124706298801,0.06552433481774189,-0.003406646230519339,,,,,,,,,,0.0325972910486616,,,,
13,,,,,,-0.0625140619523119,,,,,,,,,,,0.0008269479037760763,,,,,,,-0.022759340333801337,,,,,,,,,,,,,,,0.06338456768729506,,0.011357493379414052,,,,,,,,,,0.058332520463638904,,,,
14,,,,,,-0.0837524036553643,,,,,,,,,,,0.010344198104767777,,,,,,,-0.010588562545009506,,,,,,,,,,,,,,,0.06028690777149803,,0.024571056032973715,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,0.030620873200679355,,,,,,,0.009267591211114201,,,,,,,,,,,,,,,0.062153944140702855,,0.02020419566237619,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,,0.040430807663836166,,,,,,,0.004821738911782614,,,,,,,,,,,,,,,0.06311685623753549,,-0.004587301758637086,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,,,,0.0638374899370115,,,,,,,-0.00685779018849253,,,,,,,,,,,,,,,0.06474809877318322,,-0.010330038449626322,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,,,,,,,0.008058783646053502,,,,,,,,,,,,,,,0.07675131311934846,,-0.029522629957889457,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,,,,,,,,,,,-0.02824592868378062,,,,,,,,,,,,,,,,,-0.002050828797053761,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,,,,,,,,,,,-0.008409670163904703,,,,,,,,,,,,,,,,,-0.010830790365299325,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,,0.02535919037369405,,,,,,,,,,,,,,,,,-0.007021613441568153,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,,,,,0.03773346689131385,,,,,,,,,,,,,,,,,-0.006019001547004521,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,,,,,,,,0.040428023555854065,,,,,,,,,,,,,,,,,-0.03137309174389058,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,,,,,,,,,,,0.046790622596374565,,,,,,,,,,,,,,,,,-0.005038135721953552,,,,,,,,,,,,,,
25,,,,,,,,,,,,,,,,,,,,,,,,0.035734878929286396,,,,,,,,,,,,,,,,,-0.04709891346171835,,,,,,,,,,,,,,
26,,,,,,,,,,,,,,,,,,,,,,,,0.007440796662996796,,,,,,,,,,,,,,,,,-0.04117546388212867,,,,,,,,,,,,,,
27,,,,,,,,,,,,,,,,,,,,,,,,0.001473594743341522,,,,,,,,,,,,,,,,,-0.06292704508540581,,,,,,,,,,,,,,
28,,,,,,,,,,,,,,,,,,,,,,,,-0.0019846106906729055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,,,,,,,,,,,,,,,,,,,,,,-0.005657025000234128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,,,,,,,,,-0.009824416409740966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,,,,,,,,,,,-0.010940193344191051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,,,,,,,-0.0030506029768977427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,,,,,,,,,,-0.027297502196801382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,,,,,,,,,,,-0.0009977528625313425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,,,,,,,,,,,0.032448219067466866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,,,,,,,,,,,,,,,,,,,,,,,,0.059541378167451864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
