,2006-11-01,2007-01-01,2007-02-01,2007-03-01,2007-04-01,2007-06-01,2007-07-01,2007-08-01,2007-09-01,2007-11-01,2007-12-01,2008-01-01,2008-02-01,2008-04-01,2008-06-01,2008-07-01,2008-08-01,2008-09-01,2008-10-01,2008-11-01,2008-12-01,2009-01-01,2009-02-01,2009-03-01,2009-04-01,2009-05-01,2009-06-01,2009-08-01,2009-09-01,2009-10-01,2010-01-01,2010-02-01,2010-03-01,2010-04-01,2010-06-01,2010-07-01,2010-08-01,2010-11-01,2010-12-01,2011-01-01,2011-02-01,2011-03-01,2011-04-01,2011-05-01,2011-06-01,2011-07-01,2011-10-01,2011-11-01,2012-02-01,2012-03-01,2012-04-01,2012-05-01,2012-07-01,2012-09-01,2012-10-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-11-01,2013-12-01,2014-01-01,2014-03-01,2014-06-01,2014-07-01,2014-08-01
10,,,,,,,,0.07453788148649831,,-0.1029064676971223,,,-0.1001846903232031,0.021964839855784013,,,,,,,,-0.028548280776349744,,-0.016841163533678483,,,,,,,,,,,,,,-0.04082190779190453,,,,,,,,,-0.011295035146195787,,,-0.06101617697793227,,0.0026790746008571453,,,-0.012732723198332074,0.02325715139127471,,-0.012423207868499153,,,,,,,0.01062815625124347,,-0.016755207281602486,,,,
11,,,,,,,,0.06164839253977927,,,,,,-0.016729036582945223,,,,,,,,-0.07162363939572702,,-0.02776809543010339,,,,,,,,,,,,,,-0.05929285109028548,,,,,,,,,0.016159359127421613,,,,,0.03852864516626431,,,0.010681460353668903,,,-0.03695745133352735,,,,,,,0.01800793155045055,,-0.031453010718837854,,,,
12,,,,,,,,0.08385574291893527,,,,,,-0.01019211043112922,,,,,,,,-0.10304887813546204,,-0.03538123345455535,,,,,,,,,,,,,,-0.07378936441714345,,,,,,,,,-0.03115422326901207,,,,,0.03696847664150349,,,0.011699534238499787,,,,,,,,,,0.014484729631185078,,-0.01149062268563536,,,,
13,,,,,,,,,,,,,,-0.01573605864622929,,,,,,,,-0.09528498364849614,,-0.01909409437452636,,,,,,,,,,,,,,-0.07302450646837699,,,,,,,,,-0.05389627274611275,,,,,0.03496987926318029,,,0.0215038696640919,,,,,,,,,,0.025249184728554197,,-0.019168059974652513,,,,
14,,,,,,,,,,,,,,-0.04929424705473684,,,,,,,,-0.11307326563424791,,-0.0009467720541387337,,,,,,,,,,,,,,-0.07677662317320011,,,,,,,,,-0.08786175493578297,,,,,0.03732878020114705,,,0.026603646773895484,,,,,,,,,,0.0179202913459916,,-0.018664053545911358,,,,
15,,,,,,,,,,,,,,,,,,,,,,-0.1154786586251042,,0.008583974100128788,,,,,,,,,,,,,,-0.07153737452870224,,,,,,,,,,,,,,0.017953697859713458,,,0.03386137096504793,,,,,,,,,,0.05428614165317447,,0.0016008604129317539,,,,
16,,,,,,,,,,,,,,,,,,,,,,-0.10588107219612031,,0.03008000513798814,,,,,,,,,,,,,,-0.08241751446818713,,,,,,,,,,,,,,-0.0020426585532828945,,,0.0329425195695352,,,,,,,,,,,,-0.011709609862384868,,,,
17,,,,,,,,,,,,,,,,,,,,,,-0.08627696704045351,,-0.01741250620380086,,,,,,,,,,,,,,-0.07633122120084623,,,,,,,,,,,,,,-0.01680053912206425,,,0.04872910545682796,,,,,,,,,,,,-0.008635676260321551,,,,
18,,,,,,,,,,,,,,,,,,,,,,-0.08865448428406841,,-0.03170404968214635,,,,,,,,,,,,,,-0.10180222742026679,,,,,,,,,,,,,,0.0030661483093206154,,,0.04634290229917415,,,,,,,,,,,,-0.005176011083802251,,,,
19,,,,,,,,,,,,,,,,,,,,,,-0.10137879169054442,,0.017673975697650057,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.022013314185783672,,,0.03296176384676919,,,,,,,,,,,,-0.02475613021890241,,,,
20,,,,,,,,,,,,,,,,,,,,,,-0.1543511835437199,,-0.03256909325990609,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023910323692943214,,,0.010501424143776639,,,,,,,,,,,,-0.028883125306221474,,,,
21,,,,,,,,,,,,,,,,,,,,,,-0.15676300341974025,,-0.04196918422569684,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022829450855803124,,,0.011540749332797695,,,,,,,,,,,,-0.028168083885021872,,,,
22,,,,,,,,,,,,,,,,,,,,,,-0.17746693593116647,,-0.036360483052060744,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01006425322249771,,,0.013736731953956749,,,,,,,,,,,,-0.012496673724061574,,,,
23,,,,,,,,,,,,,,,,,,,,,,-0.11792785188707722,,-0.0493818671583397,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00621523103480115,,,0.003703392566153596,,,,,,,,,,,,-0.0055588296558223005,,,,
24,,,,,,,,,,,,,,,,,,,,,,-0.15164874258434868,,-0.1384658032761248,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003324485681055922,,,0.035137818745987204,,,,,,,,,,,,-0.019666539184734905,,,,
25,,,,,,,,,,,,,,,,,,,,,,-0.1453075228139442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04004885138396386,,,0.023773938955744534,,,,,,,,,,,,-0.03186699355793329,,,,
26,,,,,,,,,,,,,,,,,,,,,,-0.13185700772502706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022771692069981864,,,0.011293539577487799,,,,,,,,,,,,-0.02230193117253107,,,,
27,,,,,,,,,,,,,,,,,,,,,,-0.0943113584406301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014788890532841714,,,0.012342940496046673,,,,,,,,,,,,-0.0240612376557153,,,,
28,,,,,,,,,,,,,,,,,,,,,,-0.11104215341187595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0160346511105538,,,0.009441941745286453,,,,,,,,,,,,-0.03410786623869319,,,,
29,,,,,,,,,,,,,,,,,,,,,,-0.09128638544918344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021116712903559876,,,0.006485117327545087,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,,,,,,,-0.0633266647555436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004648901235471126,,,-0.011211775897471021,,,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,,,,,,,,,-0.052581610088595854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008191451666122784,,,0.01633505124565371,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,,,,,-0.03680494485349062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0003974479690125321,,,-0.07163602077627296,,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,,,,,,,,-0.01549919921626386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038573047159998985,,,,,,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,,,,,,,,,-0.04101469113621481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047669748389677746,,,,,,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,,,,,,,,,-0.08041094717549857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,,,,,,,,,,,,,,,,,,,,,,-0.018507332400274246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,,,,,,,,,-0.041885102547400965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,,,,,,,,,,,,,,,,,,,,,,0.06455384157475019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,,,,,,,,,0.134077313214241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,,,,,,,,,,,,,,,,,,,,,0.10184044014173721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,,,,,,,,,,,,,,,,,,,,,0.08596257427841103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,,,,,,,,,,,,,,,,,,,,0.10443641088792432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
