,2002-05-01,2002-07-01,2002-08-01,2002-10-01,2002-11-01,2002-12-01,2003-02-01,2003-03-01,2003-05-01,2003-06-01,2003-07-01,2003-08-01,2003-09-01,2003-10-01,2003-11-01,2004-02-01,2004-03-01,2004-04-01,2004-05-01,2004-07-01,2004-08-01,2004-09-01,2004-11-01,2005-01-01,2005-02-01,2005-03-01,2005-04-01,2005-05-01,2005-06-01,2005-08-01,2005-09-01,2005-10-01,2005-11-01,2005-12-01,2006-01-01,2006-02-01,2006-03-01,2006-04-01,2006-05-01,2006-06-01,2006-07-01,2006-09-01,2006-10-01,2006-11-01,2006-12-01,2007-01-01,2007-02-01,2007-03-01,2007-04-01,2007-05-01,2007-06-01,2007-07-01,2007-08-01,2007-10-01,2007-12-01,2008-02-01,2008-04-01,2008-05-01,2008-06-01,2008-07-01,2008-08-01,2008-09-01,2008-10-01,2008-11-01,2008-12-01,2009-01-01,2009-02-01,2009-03-01,2009-04-01,2009-05-01,2009-08-01,2009-09-01,2009-10-01,2009-11-01,2009-12-01,2010-01-01,2010-02-01,2010-03-01,2010-04-01,2010-05-01,2010-06-01,2010-07-01,2010-09-01,2010-10-01,2010-12-01,2011-01-01,2011-03-01,2011-04-01,2011-05-01,2011-06-01,2011-09-01,2011-10-01,2011-11-01,2011-12-01,2012-01-01,2012-03-01,2012-04-01,2012-05-01,2012-06-01,2012-07-01,2012-10-01,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-12-01,2014-01-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-11-01,2014-12-01,2015-01-01,2015-02-01,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-03-01,2016-04-01,2016-05-01,2016-06-01,2016-07-01,2016-08-01,2016-09-01
10,-0.006231691637145986,,,0.04938289348347369,,,,,,,-0.054811632012660816,,,,,,,,,0.03938418277979405,,,0.1098015901742071,,-0.07820714809947371,,,-0.02000622584821965,,0.06800954878855503,,0.04155126563195388,,,,-0.024015326203294052,,,-0.02805723720586517,0.06521022189129688,,0.01788643676532864,,,-0.026033156245655054,0.02154751866907012,,,,0.03606513805941303,,0.0775511324734548,,,-0.019651038761468453,0.0509669735054008,,-0.016222969907114138,,,,,0.176877832540687,,-0.13601140656764055,,,,,,0.032353709122461716,,0.06543466603049497,,-0.004727106859313324,,,,,0.06921761512102176,0.017008919628280772,,-0.04817174356435139,0.022085426463862357,,,,,,,0.061501077934823734,,,,,,,,,,,,,,-0.007082593611577481,,,0.07399791802918121,,,-0.020599518840158648,,-0.025349794814569736,,-0.0698293689558378,0.03850643258871855,-0.03371333195787152,-0.009204088978112646,,,-0.04054408734277626,,,,,,,-0.005719676982424371,-0.05585585313492247,-0.06121969993245835,0.030635233134700623,-0.09286580162327662,,0.0019419846547694686,,,-0.11299044633755284,-0.004640813144680234,0.04881495188231999,
11,-0.0314102874242469,,,0.07678564936893562,,,,,,,-0.03377854762375243,,,,,,,,,-0.00486978335705901,,,,,-0.04550608300863379,,,-0.006593158950594757,,0.028133162362059316,,0.032709323122058986,,,,-0.061316613218365124,,,-0.0585570847992285,0.04252497348101425,,-0.03151582739523073,,,0.02351646790438755,0.011031690479880396,,,,0.022082733174936475,,0.04676165077788963,,,0.04694816925090073,0.11232398748425454,,0.05231654517031492,,,,,0.19097962631258647,,-0.1444959938815049,,,,,,0.0003857568936540545,,0.08218860087534408,,-0.026493447488169508,,,,,0.017792359821958037,-0.01645032316712225,,-0.04990827620482419,0.01818297133471103,,,,,,,0.09736258183945878,,,,,,,,,,,,,,-0.006763731237543258,,,0.07338444402647482,,,0.03010636593553495,,-0.008186385687599173,,-0.0966365660549462,0.05759025662186512,-0.029691442092662168,-0.031067302617444392,,,-0.03957748064357869,,,,,,,-0.015831951129690047,-0.04342370998974987,-0.06493027244448224,0.13656914927756003,-0.029095681480387547,,0.010211510335422114,,,,0.009975597792328372,0.047713577023758,
12,-0.02911651922771019,,,0.09438998350169303,,,,,,,-0.09722707553422616,,,,,,,,,0.04567746842064779,,,,,-0.006615714455469268,,,-0.0169595350477989,,0.02046392395613572,,0.03113561521219932,,,,-0.05497818901710527,,,-0.06664314550813932,0.020959685992401944,,0.01040420969937017,,,0.09249328083447916,0.06790415524505877,,,,-0.02357433728769509,,0.14445271615160205,,,0.08478252691655441,0.06965479181174539,,0.0012994508018802087,,,,,0.2558944510890242,,-0.17382575873421136,,,,,,0.026191537140858756,,,,0.007232335972948256,,,,,0.0320216535502067,0.00014491874954902784,,-0.06776218746524387,-0.01596648770260045,,,,,,,0.06125049938747651,,,,,,,,,,,,,,0.045906633973678446,,,0.09198229169857775,,,0.050623820834663436,,0.015141843777558162,,,0.03645949859565323,-0.045840629747730954,-0.030242164657399373,,,-0.046885856356302824,,,,,,,-0.025319298011794,-0.03706177720931114,-0.09407894664033734,,0.008774508809794135,,0.01030786501552261,,,,0.033314895535609734,0.03165106073336288,
13,-0.04584704696174302,,,0.10659204679358858,,,,,,,-0.11828833160587227,,,,,,,,,0.05476705131025361,,,,,-0.03574060952486868,,,0.029179024082670146,,0.032527153507162954,,0.04730438784130575,,,,-0.028149010011875752,,,-0.010531374181294684,0.005055118794583979,,0.006075452933870906,,,,0.036380205881112904,,,,0.02555631078719811,,,,,0.18728243011921986,0.0760951510362291,,0.023613937153835085,,,,,0.3067206443915811,,-0.13078979962576565,,,,,,-0.061804900506308824,,,,0.00403819041556952,,,,,0.09905984430098158,-0.01230666850521489,,-0.09093121704488061,0.0042495800250812454,,,,,,,0.11406951230932538,,,,,,,,,,,,,,,,,0.1026625379174877,,,0.046885869975493266,,0.009067030140059985,,,0.05380315523031998,-0.06422352089426697,-0.011836239361307843,,,-0.028018899908269557,,,,,,,-0.02606479259378558,-0.04421805503134113,,,0.048059048274756044,,0.0031585863800296377,,,,0.06974745643576319,0.021374974883262787,
14,-0.06465495573211777,,,0.07789187955877552,,,,,,,-0.12878344685300647,,,,,,,,,0.05397199029822719,,,,,-0.009526713629379735,,,0.04380105627464026,,0.04721859734324063,,0.0593761637850887,,,,-0.08264359352157857,,,-0.04651055139818805,0.029148674239400485,,-0.028806739492077682,,,,0.028429718663256054,,,,0.011397100039070462,,,,,0.16578075999386355,0.1056036122594437,,-0.0014548370117166698,,,,,,,-0.12558421220870009,,,,,,-0.05467030041481036,,,,-0.00271665910803387,,,,,,-0.008336632185589554,,,0.018730633506474526,,,,,,,0.14493559920853727,,,,,,,,,,,,,,,,,0.10145822034599172,,,0.05069827411851402,,0.02582568385185229,,,0.0368767541215429,-0.058584285468233244,0.00037426676177965135,,,-0.04605923020326519,,,,,,,-0.03736538327838668,-0.05579193661075488,,,0.002237992606256345,,0.0022960706624124416,,,,,0.033574768826957646,
15,,,,0.10074071654367622,,,,,,,-0.180463289001076,,,,,,,,,-0.043617446128495274,,,,,-0.005445033348209449,,,0.0068455729798679865,,0.0539768299497454,,0.05415413274320047,,,,,,,-0.01397163703765969,0.014084852407311832,,-0.002062331616316193,,,,0.004002751254933212,,,,0.16001202832554506,,,,,0.06483766825642767,0.1460898518650997,,0.04030823677477535,,,,,,,-0.1556568412997119,,,,,,,,,,0.03554325541034142,,,,,,0.009399189839353284,,,0.03729846801494152,,,,,,,,,,,,,,,,,,,,,,,,0.11362426661740233,,,0.06012194149309669,,0.03146618705984565,,,0.03184306292236161,-0.05318531992184905,-0.029069946099804733,,,,,,,,,,-0.03746702130631063,-0.03927725065623644,,,0.03624252955704099,,0.02630659267199431,,,,,,
16,,,,0.10938358803312687,,,,,,,-0.12036832418748222,,,,,,,,,-0.06077444899359152,,,,,-0.007028587646009443,,,-0.00415380757441719,,,,0.03845784257105067,,,,,,,-0.05700165119641598,0.04301606623621623,,0.02907414210521342,,,,-0.029077668935090006,,,,,,,,,,0.13430586441836123,,0.06345097314364168,,,,,,,-0.18372948577551274,,,,,,,,,,,,,,,,-0.011765850331035832,,,0.04947875953686287,,,,,,,,,,,,,,,,,,,,,,,,0.1285295243985165,,,,,,,,0.037519938479781745,-0.0644856941843206,-0.04686402825782032,,,,,,,,,,,-0.05953589772975043,,,-0.0061180339725166455,,0.02943873757744453,,,,,,
17,,,,0.06959180615529625,,,,,,,-0.08038024702510871,,,,,,,,,-0.047223803576780465,,,,,0.0043975838245968735,,,-0.021323260311832515,,,,0.037870422928452996,,,,,,,-0.07899953633732215,0.03204427492316153,,-0.006936752141765812,,,,-0.00753198120039289,,,,,,,,,,0.17084982361726553,,0.029866953113721895,,,,,,,-0.1737614653336137,,,,,,,,,,,,,,,,0.006838926400005718,,,0.06337090321634298,,,,,,,,,,,,,,,,,,,,,,,,0.12484317219245211,,,,,,,,0.01506632098473304,-0.09750795545608604,-0.030889301682146986,,,,,,,,,,,-0.07783810289763649,,,,,0.03146574997651563,,,,,,
18,,,,0.054280967574457994,,,,,,,-0.1406775841702288,,,,,,,,,-0.06326879890383741,,,,,-0.00625376249622378,,,-0.028377887465883767,,,,0.04069014438952978,,,,,,,-0.08544496154002568,0.03656431731207821,,-0.00962772867131978,,,,-0.04477472255153225,,,,,,,,,,0.13160267314010476,,0.006588672659072259,,,,,,,-0.16973375161194149,,,,,,,,,,,,,,,,0.01744858480385192,,,0.056184103099770955,,,,,,,,,,,,,,,,,,,,,,,,0.14061777291886446,,,,,,,,0.04077806346130175,,-0.027455306751686503,,,,,,,,,,,-0.07270997269902812,,,,,0.026527938228398718,,,,,,
19,,,,0.03363189310492842,,,,,,,-0.13776765751037257,,,,,,,,,-0.06601917105367971,,,,,-0.004816168676256227,,,-0.012533642598810069,,,,0.04769144391999225,,,,,,,-0.040651429927341276,0.022699140919243632,,-0.053517052077936444,,,,-0.0029634389862884802,,,,,,,,,,0.14995401016786647,,-0.006585637195588578,,,,,,,-0.16509003042824633,,,,,,,,,,,,,,,,0.016108396446983697,,,0.059815196246540525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02559235899486545,,-0.02849730301694109,,,,,,,,,,,-0.07595342851953601,,,,,0.014831706816219814,,,,,,
20,,,,,,,,,,,-0.11451568384399202,,,,,,,,,-0.04831553403366229,,,,,,,,-0.007057027836477658,,,,,,,,,,,-0.04233812599946862,0.032530718308651174,,-0.03720754617663502,,,,-0.022125283475723068,,,,,,,,,,0.12937790810183092,,0.053315674602345986,,,,,,,,,,,,,,,,,,,,,,,0.01893862604438823,,,0.08353220609312495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07360779020269037,,,,,,,,,,,-0.10887752683265584,,,,,-0.0009451996575413624,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0043380351050772425,0.038182443850710346,,-0.03610293439365764,,,,0.02261661795569192,,,,,,,,,,,,0.06717518300847036,,,,,,,,,,,,,,,,,,,,,,,-0.008315241373999971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1200544206127363,,,,,-0.038770661728983136,,,,,,
22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04572765501703113,,-0.07404340132652587,,,,,,,,,,,,,,,,0.1775611828254391,,,,,,,,,,,,,,,,,,,,,,,0.012742574593527234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.027386431590451288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
