,2003-07-01,2003-08-01,2003-09-01,2003-11-01,2003-12-01,2004-02-01,2004-03-01,2004-05-01,2004-06-01,2004-08-01,2004-09-01,2004-10-01,2005-01-01,2005-02-01,2005-03-01,2005-05-01,2005-06-01,2005-07-01,2005-09-01,2005-10-01,2005-11-01,2005-12-01,2006-01-01,2006-02-01,2006-03-01,2006-06-01,2006-07-01,2006-08-01,2006-09-01,2006-11-01,2006-12-01,2007-01-01,2007-02-01,2007-03-01,2007-05-01,2007-08-01,2007-09-01,2007-11-01,2007-12-01,2008-01-01,2008-02-01,2008-03-01,2008-04-01,2008-05-01,2008-07-01,2008-09-01,2008-10-01,2008-12-01,2009-01-01,2009-03-01,2009-05-01,2009-06-01,2009-08-01,2009-09-01,2009-10-01,2009-11-01,2009-12-01,2010-01-01,2010-02-01,2010-03-01,2010-05-01,2010-06-01,2010-07-01,2010-08-01,2010-09-01,2010-10-01,2010-12-01,2011-01-01,2011-02-01,2011-05-01,2011-06-01,2011-07-01,2011-08-01,2011-10-01,2011-11-01,2011-12-01,2012-01-01,2012-04-01,2012-08-01,2012-10-01,2012-11-01,2012-12-01,2013-02-01,2013-03-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01
10,,,,-0.015280458814115716,,,,-0.049618491928466346,,-0.02436317187910597,,-0.0620335916177579,-0.00755626895014172,,,,,,0.04977816775111976,-0.02779973933405855,,,0.017611564725400708,-0.048782333215256046,,,,,,,,,0.025560537793490434,,,0.19418535305290296,,-0.08840144490928625,-0.018184506136944112,,,-0.030737326027004075,0.03486767288866477,,,-0.3177832208523057,0.01485380303054118,-0.16692205882509192,,,0.07717401026410786,,-0.019360886245237574,,0.02891265742515503,,,,,,0.04014401061227124,,,,,,,-0.08328398047657681,,0.15354311791719222,,-0.04605021993434377,,,,-0.026497460080286417,-0.053931845176753423,,,0.013210092786065442,,0.022673892563361164,,,,,0.029998722996536498,0.0031279236225733587,,,-0.042682328409302084,,,,0.02089198135540027,
11,,,,-0.057022270317458046,,,,-0.021546015033309995,,-0.03858634744311151,,-0.08422757511161083,-0.0006395844146502849,,,,,,0.03901949706273722,-0.02407484678801708,,,0.043392449287060764,,,,,,,,,,-0.02651776648235704,,,0.22780712281492788,,-0.08196479536834311,0.028352037875548852,,,-0.037235094387912504,0.09166163385293458,,,-0.5067914412813037,0.013326403066129977,-0.25167145455564,,,0.06255757991538613,,-0.06333617245861378,,-0.00408278566197684,,,,,,0.03900562176677469,,,,,,,-0.0908222254009814,,,,-0.0657782085855445,,,,-0.024843458500745763,-0.0646679470141347,,,0.043244049454548295,,0.027173123461178506,,,,,0.00047978884639898745,-0.02079646963586651,,,-0.027901088619519454,,,,-0.00028824108337088816,
12,,,,-0.05720872566860086,,,,-0.015215521072946991,,0.01729516230502015,,-0.064765492217987,0.003985451967819076,,,,,,0.031339254188772814,-0.004905006596764294,,,0.05846975173045488,,,,,,,,,,0.0020217254042129706,,,,,-0.12671580926042703,0.08554331882064825,,,-0.11500452757435342,,,,,0.058971577801044006,-0.2267585998095154,,,0.08001890772944731,,,,-0.009332029782053164,,,,,,-0.006886786706717274,,,,,,,-0.15472292650430886,,,,-0.1791983881868806,,,,-0.010887663188980934,-0.0777274060698796,,,0.03400280513307363,,0.019938119578656766,,,,,0.01453902029086862,-0.0030230873863845154,,,-0.02430586676555624,,,,-0.011447901788475434,
13,,,,-0.09284585198888412,,,,0.0008841839094761994,,0.029388391083613685,,-0.03255137083943849,0.013411483360861176,,,,,,0.05509647795570516,-0.012662802908781523,,,0.018431209632716272,,,,,,,,,,-0.017446515164003973,,,,,-0.1034604336589704,0.09019750373231705,,,,,,,,0.04691976936739195,-0.23882049704276942,,,0.09610619263935138,,,,-0.009866397441051222,,,,,,-0.0007492572261615926,,,,,,,,,,,,,,,-0.023913928700300402,,,,0.04206901826000142,,0.05163063615619179,,,,,0.016121540957344527,-0.01705405728119408,,,-0.04510334966876417,,,,-0.01839049759290856,
14,,,,-0.10158607908199618,,,,-0.005208018803837922,,0.05226068236187942,,-0.032120159234877654,-0.003439821838383872,,,,,,0.028283376351982414,-0.024689517597729638,,,0.02145970832466637,,,,,,,,,,-0.0446577719115524,,,,,-0.20032883922061573,0.07648506420510182,,,,,,,,0.1440921151883261,-0.21800843222915955,,,0.09376623732091804,,,,-0.015257342879636981,,,,,,0.017325915095651956,,,,,,,,,,,,,,,-0.029460512402159522,,,,0.036969588391355,,0.04866139178960904,,,,,0.028837712393287918,0.03425103565928861,,,-0.04827500969479481,,,,-0.02323287925540951,
15,,,,,,,,-0.02332484080344366,,0.040134037256653654,,0.0002546149957838306,0.04064091691220395,,,,,,0.032163992845054,-0.01130548702015366,,,0.02259022745402295,,,,,,,,,,-0.05123701171263528,,,,,,0.11413102101125161,,,,,,,,0.19334324175504064,-0.2413617759841007,,,0.14189126002400665,,,,-0.051758516009271394,,,,,,0.013454970857690984,,,,,,,,,,,,,,,-0.03976605272421663,,,,0.0351441482569137,,0.03770224321274829,,,,,0.013973564110705938,0.10272605691698439,,,,,,,-0.009949347292748989,
16,,,,,,,,-0.023641073969297377,,0.026352279792641542,,-0.07193955701926424,0.014264912475944413,,,,,,0.020755250173368878,-0.02798538997962563,,,-0.0014366210596993279,,,,,,,,,,-0.055694222552711725,,,,,,0.09812283598278859,,,,,,,,0.09606878593445722,-0.22159779135111624,,,0.16334728667874576,,,,-0.04824413536603733,,,,,,0.003964222203066692,,,,,,,,,,,,,,,-0.04029531520819474,,,,-0.0014832508552384827,,0.09871723948948263,,,,,0.017524898736310135,,,,,,,,-0.003975316666959383,
17,,,,,,,,-0.04177888874158886,,0.04792552396415406,,-0.059413911139018616,0.03194689350533064,,,,,,0.032825913121333206,-0.03181787306907258,,,-0.004032037979630032,,,,,,,,,,-0.06014824432027033,,,,,,0.03194124674323606,,,,,,,,0.15691353866111424,-0.23059620552474214,,,,,,,-0.0224163950934243,,,,,,0.009150257833215658,,,,,,,,,,,,,,,-0.06290736549411191,,,,0.01679069693226709,,,,,,,-0.011514821446887424,,,,,,,,-0.01584605271127293,
18,,,,,,,,-0.10730575051845803,,0.024063318922291854,,-0.16207393860248298,0.021746023081903765,,,,,,0.030211866463612735,-0.01859343123578605,,,-0.002692753923519753,,,,,,,,,,-0.07109442432985436,,,,,,0.03270044666643268,,,,,,,,0.21372851745416288,-0.2396839134145421,,,,,,,-0.03755454414908477,,,,,,0.0003374054672615756,,,,,,,,,,,,,,,-0.08834487473137098,,,,-0.006206853069459228,,,,,,,-0.0012190048523950114,,,,,,,,-0.01870383089794858,
19,,,,,,,,-0.10735653638930653,,0.051279400209552684,,,-0.03851899240996165,,,,,,0.034031380583688264,-0.015403861139450026,,,0.008995570759468663,,,,,,,,,,-0.024916871973640342,,,,,,0.05750306665032667,,,,,,,,0.2141307944900669,-0.20467417105182428,,,,,,,-0.023219142441987528,,,,,,0.0259513897966015,,,,,,,,,,,,,,,,,,,-0.002729925391576682,,,,,,,-0.0010401978242139398,,,,,,,,-0.024703229554296158,
20,,,,,,,,-0.09594013296223136,,0.0649046116342501,,,0.008991427658198492,,,,,,0.02162555777707109,-0.011714759265110009,,,0.0010294056184305678,,,,,,,,,,0.020651695853714624,,,,,,-0.008432205389281355,,,,,,,,0.15520249044961731,-0.1219024323587532,,,,,,,-0.06377921815107701,,,,,,0.02197840151152275,,,,,,,,,,,,,,,,,,,0.012687678716452488,,,,,,,0.009716393150881353,,,,,,,,-0.03803700909208274,
21,,,,,,,,-0.10749421841448781,,0.06066337047206294,,,-0.03624525015689506,,,,,,0.03518362017286247,-0.005239797525932399,,,0.010380239729948615,,,,,,,,,,0.047162744230450304,,,,,,0.0027816767642818707,,,,,,,,0.16875656342040757,-0.22054249554869254,,,,,,,-0.07637426117261614,,,,,,0.04132914891352213,,,,,,,,,,,,,,,,,,,0.049405360481768135,,,,,,,-0.008651450697070517,,,,,,,,-0.03937634802717205,
22,,,,,,,,-0.13352178961715166,,0.0986425802436719,,,-0.03432532794220522,,,,,,0.05356750304222191,0.011939446503411943,,,0.010097933828798644,,,,,,,,,,0.14160060984291656,,,,,,0.060338425320672684,,,,,,,,0.1734654410348383,-0.20745777033969803,,,,,,,-0.07882553035810891,,,,,,0.0428160545209626,,,,,,,,,,,,,,,,,,,0.054475651054358476,,,,,,,-0.025620340759858973,,,,,,,,-0.003117349134994729,
23,,,,,,,,-0.15289787566650714,,,,,-0.016453382939653816,,,,,,0.08108514166555036,-0.058123666755984904,,,-0.01685342230792386,,,,,,,,,,,,,,,,-0.008129439952513584,,,,,,,,0.2243941382038131,-0.24786114209940147,,,,,,,-0.050121905166588765,,,,,,0.04015200104140826,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04958022036432563,,,,,,,,-0.014682980737316331,
24,,,,,,,,,,,,,0.004897163347374001,,,,,,,-0.02652337352947287,,,-0.01702573212139402,,,,,,,,,,,,,,,,0.08418034898808702,,,,,,,,0.19286431434795692,-0.2793559347906931,,,,,,,-0.023802471867018893,,,,,,0.06312426108064706,,,,,,,,,,,,,,,,,,,,,,,,,,-0.030803317762313043,,,,,,,,-0.008180043895817501,
25,,,,,,,,,,,,,-0.006753913369878628,,,,,,,-0.0414992472724417,,,-0.011824598570488676,,,,,,,,,,,,,,,,0.16335296986914094,,,,,,,,0.1733574664678953,-0.24807271625459215,,,,,,,-0.014488681394959735,,,,,,0.066523641099415,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04552796564462269,,,,,,,,-0.018762805842513774,
26,,,,,,,,,,,,,0.0033497237786215273,,,,,,,-0.03302607614884956,,,0.013187020732554622,,,,,,,,,,,,,,,,,,,,,,,,0.15306204483571073,-0.24353133618464606,,,,,,,-0.016701921849000434,,,,,,0.037096355935811065,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02526954592050379,,,,,,,,-0.05834907513617216,
27,,,,,,,,,,,,,0.016854449636604762,,,,,,,-0.05746001415375135,,,0.00014551372056481604,,,,,,,,,,,,,,,,,,,,,,,,0.0534181737871775,-0.22569054362719787,,,,,,,-0.011787759258286346,,,,,,0.05240693840822375,,,,,,,,,,,,,,,,,,,,,,,,,,-0.015462865930185643,,,,,,,,,
28,,,,,,,,,,,,,0.004336011072970658,,,,,,,-0.05420421768944805,,,-0.023664502114428942,,,,,,,,,,,,,,,,,,,,,,,,0.1271528547432741,-0.21185373279153086,,,,,,,0.003703784712164815,,,,,,0.04725918246779859,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033346468977943466,,,,,,,,,
29,,,,,,,,,,,,,-0.011994208981263466,,,,,,,-0.05193297617495696,,,-0.03809376525602726,,,,,,,,,,,,,,,,,,,,,,,,0.05771903189252814,-0.24529116226418957,,,,,,,-0.015901128790002828,,,,,,-0.023188292594178206,,,,,,,,,,,,,,,,,,,,,,,,,,-0.010818699328399739,,,,,,,,,
30,,,,,,,,,,,,,-0.029482257960390168,,,,,,,-0.07090252301270983,,,-0.021275085892797585,,,,,,,,,,,,,,,,,,,,,,,,0.09005834816361458,-0.19888474084962882,,,,,,,-0.0003317931053252732,,,,,,-0.021100060266124876,,,,,,,,,,,,,,,,,,,,,,,,,,-0.024849669223209303,,,,,,,,,
31,,,,,,,,,,,,,-0.02441073412089456,,,,,,,,,,-0.011955260196167328,,,,,,,,,,,,,,,,,,,,,,,,0.08818241605934263,-0.199239508037385,,,,,,,0.06339473089970027,,,,,,0.020417992298330967,,,,,,,,,,,,,,,,,,,,,,,,,,0.034621720536782474,,,,,,,,,
32,,,,,,,,,,,,,-0.01652565273631157,,,,,,,,,,-0.009347983791146985,,,,,,,,,,,,,,,,,,,,,,,,0.0745879669807733,-0.19913937868382647,,,,,,,0.04084525735796962,,,,,,0.015230193686366578,,,,,,,,,,,,,,,,,,,,,,,,,,0.1121811102144914,,,,,,,,,
33,,,,,,,,,,,,,-0.04428685408945571,,,,,,,,,,-0.057845911498641045,,,,,,,,,,,,,,,,,,,,,,,,0.0555102928625032,-0.2107875561021455,,,,,,,0.04055841860047038,,,,,,0.0027510952568903235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,,,,,,,,,,,,-0.15074136385168763,,,,,,,,,,-0.07163541045453692,,,,,,,,,,,,,,,,,,,,,,,,0.061952272433590805,-0.24637647804671348,,,,,,,0.052759561939958566,,,,,,0.014076680674030895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07016324822506592,-0.21052753443220817,,,,,,,0.037742554702396514,,,,,,0.02953711976328366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1516814205891055,,,,,,,0.04116883321508946,,,,,,0.046544237100873964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1873893336282506,,,,,,,0.021917976132902917,,,,,,0.02633438299233326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17681716828135619,,,,,,,0.019376679772578398,,,,,,0.014528953298605485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16898858273710737,,,,,,,0.014212416457476285,,,,,,0.026049940643514402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1734795424523119,,,,,,,-0.014792207616623143,,,,,,0.014322443952718533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17981159311804573,,,,,,,-0.02560414412446199,,,,,,0.006195208920189987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1897226995879966,,,,,,,0.003317983038704342,,,,,,0.00535138018358694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
