,2017-01-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-08-01,2017-09-01,2017-11-01,2018-01-01,2018-02-01,2018-04-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2019-03-01,2019-04-01,2019-06-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-07-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-04-01,2023-05-01
10,,-0.023126216108657838,,0.014433889549618856,,0.04467460871319773,,0.07869750442650991,,,0.02264790677685591,,,,-0.028259407626943567,,,,,,-0.03301679705704752,0.020743875636112352,-0.03952420344753127,-0.04773957997373368,,0.026661111051794473,-0.021359241467588053,,,,,,,,,0.038433358875842316,,-0.22357962310062174,-0.07693076735005144,-0.09101006861071426,-0.07829495390105956,,-0.08549280076039967,,-0.051576937869401984,,,0.056966272000793294,0.05535601341282326,,,,-0.01579092437701446,,,,,,
11,,-0.025989951425044566,,0.08734667743542665,,0.08352877448729945,,0.0640603124518897,,,0.0414538611056805,,,,-0.017221519998569468,,,,,,-0.039907480476434776,0.01819129300100364,,,,0.034232957361685745,-0.030157357431498832,,,,,,,,,0.060076143373352764,,,-0.09569023309458702,-0.15086728195830368,-0.0884645942537221,,,,0.00812653738354685,,,0.06745632892179865,-0.000429949764313875,,,,-0.02716238621652467,,,,,,
12,,-0.02313273345667599,,,,0.0809413646571584,,0.08097690515898215,,,0.04609295504566924,,,,-0.054757700579859625,,,,,,,0.022252975594531876,,,,0.026865776806988872,0.017456271949604973,,,,,,,,,0.07258864071289528,,,-0.09975251705668375,,-0.06358381530341561,,,,-0.01438362388694392,,,0.09502555754780273,0.01963975125765649,,,,0.007722581121840655,,,,,,
13,,-0.035241719234748725,,,,0.14379157589383063,,0.05239870793740575,,,,,,,-0.07301286834267429,,,,,,,0.03103148086789287,,,,0.007244433985303722,-0.013119308559029874,,,,,,,,,0.04835795795136111,,,-0.05763636523549387,,-0.07165088891159055,,,,0.018519858443822645,,,,0.10183047962274139,,,,0.01016512702366379,,,,,,
14,,-0.011889312027663967,,,,,,0.08343041080088964,,,,,,,-0.10275814523491578,,,,,,,0.02657938815726979,,,,0.0063792205363164545,-0.008217272001584619,,,,,,,,,0.07619982701299932,,,-0.09470212652761845,,-0.09255134710471369,,,,0.01781882433037607,,,,,,,,-0.05017193689687294,,,,,,
15,,-0.03257326142139361,,,,,,0.047760080400160554,,,,,,,,,,,,,,0.006446571523822886,,,,0.007263011516706275,0.003129151052882473,,,,,,,,,0.0628565776403276,,,-0.10755471038224362,,-0.13426308364412165,,,,0.03307086785957436,,,,,,,,-0.05637750343457548,,,,,,
16,,-0.022744534115367587,,,,,,0.055036412113435684,,,,,,,,,,,,,,0.032693603382434766,,,,0.005038544960134672,0.012228741560633138,,,,,,,,,0.10043229948700594,,,-0.08644995806388778,,,,,,0.08384769675253212,,,,,,,,-0.05635655411389662,,,,,,
17,,-0.04620067792023708,,,,,,0.04447901792871933,,,,,,,,,,,,,,0.022244104114182428,,,,-0.008050427673904181,-0.02627364577814828,,,,,,,,,,,,-0.09764263363695935,,,,,,,,,,,,,,-0.005541583242852255,,,,,,
18,,,,,,,,0.05902722624391643,,,,,,,,,,,,,,0.014550145509221846,,,,-0.0010576807815509959,-0.0065007656680245995,,,,,,,,,,,,-0.13231259863013012,,,,,,,,,,,,,,0.033779728574909296,,,,,,
19,,,,,,,,0.049012316525460786,,,,,,,,,,,,,,0.031440428285920086,,,,,-0.006696013340316442,,,,,,,,,,,,-0.03946929116246434,,,,,,,,,,,,,,0.03814798993110102,,,,,,
20,,,,,,,,0.03135655101145307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02426554093963329,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,0.03979010596878174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,0.11090617305586736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
