,2017-01-01,2017-02-01,2017-04-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2018-01-01,2018-03-01,2018-04-01,2018-07-01,2018-08-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-10-01,2019-11-01,2019-12-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-09-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-09-01,2022-10-01,2022-11-01,2023-01-01,2023-02-01,2023-04-01
10,,,-0.016653193816968725,,,,0.04896766772222172,-0.04237699607530443,0.014290377790711517,,-0.014608131463420049,,-0.021438139745991514,,,,-0.003216777756177791,,,-0.005532936496315699,,,,0.01872220578660322,-0.0101837232137032,,,,,0.0005108525677419706,0.013817182338443867,,,,,,,0.05263128478400558,,0.02482968676132269,-0.027685325203008482,-0.06107620894124244,,,,,,0.011095882809092461,,,,,,,
11,,,-0.023178312075847973,,,,0.03587614398963712,,0.0874196856243934,,0.0008227172122792781,,-0.026033839590963392,,,,-8.469673988997783e-05,,,-0.0062262286276491,,,,0.0061476620007754335,-0.008145875562899363,,,,,0.010689945982887306,0.012400370504082048,,,,,,,,,0.014123286700247428,-0.06088820290176322,-0.07091143450096604,,,,,,0.00898385116990974,,,,,,,
12,,,-0.03239670795924532,,,,0.04086307522327459,,,,0.039697867978647994,,-0.008017973092888653,,,,0.009179403743063919,,,-0.011237909241443411,,,,0.005669553389298976,-0.003270183744322974,,,,,0.011449673340009792,-0.020990661841628455,,,,,,,,,0.006206417529468711,,,,,,,,0.007366097324452148,,,,,,,
13,,,-0.020637973474707527,,,,0.014119265565589068,,,,0.018403338563687532,,0.012466212614529404,,,,0.020249928654115124,,,-0.014458559204347576,,,,-0.0039678160489744485,-0.014451896437153167,,,,,-0.01659492446097932,-0.035252965824566385,,,,,,,,,0.015764191816114215,,,,,,,,0.0019418301719223985,,,,,,,
14,,,-0.0018880214865539813,,,,-0.00157701010311051,,,,0.003222752673647966,,0.022188570910137262,,,,0.011466042011931243,,,-0.0031329173648608766,,,,0.015488817176230185,0.004176868112222731,,,,,-0.017865881835251063,,,,,,,,,,-0.023893923872782663,,,,,,,,0.008699530339793093,,,,,,,
15,,,-0.0008868565268140838,,,,-0.011515899489413783,,,,0.028470574831855056,,0.006350624582518893,,,,0.009861589996048803,,,-0.017752206187639175,,,,0.014652837944763686,0.025943029332743617,,,,,-0.012572728971769198,,,,,,,,,,-0.05661675367493868,,,,,,,,0.03412895925765935,,,,,,,
16,,,-0.0077834160991376855,,,,0.01425108135979114,,,,0.042038181535673014,,0.026052822713177548,,,,0.003744474609959525,,,0.0012571353830748144,,,,-0.010245033597499287,0.015957784246262374,,,,,-0.02409056242417984,,,,,,,,,,-0.029072856939503344,,,,,,,,0.03180188016055474,,,,,,,
17,,,-0.0037391220233546907,,,,0.04022570059951924,,,,,,0.024006130428738004,,,,0.01287869765996641,,,-0.0019053364019545604,,,,0.015138542377227449,0.0171430937669812,,,,,-0.05493402764612876,,,,,,,,,,-0.026355385365189,,,,,,,,0.022214382937823962,,,,,,,
18,,,0.016465501773509583,,,,0.04111480150158142,,,,,,0.014033556771313904,,,,0.011518238177096407,,,0.004237902886954803,,,,0.02082876985264237,0.0075374944320785175,,,,,-0.02241039145918311,,,,,,,,,,-0.0001535274537809439,,,,,,,,0.043171273028245305,,,,,,,
19,,,0.016078323190921617,,,,0.04188447008239349,,,,,,0.031083717221130236,,,,-0.012977571679328559,,,-0.006669880844307752,,,,-0.01751265672219393,0.000460549249382769,,,,,-0.0209316976880638,,,,,,,,,,-0.02308072281142226,,,,,,,,,,,,,,,
20,,,0.021843120038478325,,,,0.1194033979828153,,,,,,-0.03436835697984986,,,,-0.018259355708815317,,,0.008162272590779285,,,,-0.007520633415341038,-0.005517715726155448,,,,,-0.03018651922918547,,,,,,,,,,-0.01335207252690851,,,,,,,,,,,,,,,
21,,,0.01621099350713484,,,,,,,,,,-0.005855886051862491,,,,0.007930999871014865,,,0.02434102883549283,,,,0.0038597575429073494,-0.020209976158153786,,,,,-0.02613819515225657,,,,,,,,,,-0.013605885440263199,,,,,,,,,,,,,,,
22,,,0.017363510953892325,,,,,,,,,,-0.03172923780035086,,,,0.030598598263910315,,,0.018468020188639578,,,,-0.02217722953815837,-0.03611051904745821,,,,,-0.031330399806985376,,,,,,,,,,-0.03845901266820406,,,,,,,,,,,,,,,
23,,,0.002993915527641944,,,,,,,,,,-0.0350963774168811,,,,,,,0.006715043431475998,,,,-0.001073283381782364,-0.061547401623725406,,,,,-0.008747995330740554,,,,,,,,,,-0.03837116661868456,,,,,,,,,,,,,,,
24,,,-0.0027305280315528258,,,,,,,,,,-0.0415530228099219,,,,,,,0.025939190046911698,,,,0.01075329032152883,,,,,,-0.0004408784404197341,,,,,,,,,,-0.0210923114814332,,,,,,,,,,,,,,,
25,,,0.03238384226395463,,,,,,,,,,-0.04331597038920121,,,,,,,0.02121332818224264,,,,0.030358042356473103,,,,,,-0.0018579581670019607,,,,,,,,,,-0.032826771054926374,,,,,,,,,,,,,,,
26,,,0.02442333235818439,,,,,,,,,,-0.06352044023209391,,,,,,,0.04627885993593983,,,,0.030833669721722412,,,,,,0.012859877365540395,,,,,,,,,,0.0013756852540451892,,,,,,,,,,,,,,,
27,,,0.03271120014037665,,,,,,,,,,,,,,,,,0.043799082284858404,,,,0.03967161247061579,,,,,,-7.475081244079362e-05,,,,,,,,,,-0.0013743287005769655,,,,,,,,,,,,,,,
28,,,0.027663436778401218,,,,,,,,,,,,,,,,,0.05692762942555518,,,,,,,,,,0.0005079534816263553,,,,,,,,,,0.001608865270357418,,,,,,,,,,,,,,,
29,,,0.031075345611833782,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.000609589440227154,,,,,,,,,,-0.03428535566682123,,,,,,,,,,,,,,,
30,,,0.003816904598514803,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02987136369791754,,,,,,,,,,-0.02877882545531585,,,,,,,,,,,,,,,
31,,,-0.038914127259426,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04442485889807157,,,,,,,,,,-0.03825584988554387,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.049148662661449016,,,,,,,,,,-0.04244357697130918,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04416278507727345,,,,,,,,,,-0.07431737632184965,,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.031885860853817505,,,,,,,,,,,,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00813846458568479,,,,,,,,,,,,,,,,,,,,,,,,,
36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006111540015744765,,,,,,,,,,,,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001200497078277074,,,,,,,,,,,,,,,,,,,,,,,,,
