,2008-01-01,2008-02-01,2008-06-01,2008-07-01,2008-11-01,2009-01-01,2009-03-01,2009-04-01,2009-05-01,2009-06-01,2009-07-01,2009-08-01,2009-10-01,2009-11-01,2009-12-01,2010-01-01,2010-02-01,2010-03-01,2010-04-01,2010-05-01,2010-07-01,2010-08-01,2010-09-01,2010-10-01,2010-11-01,2010-12-01,2011-02-01,2011-04-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2011-11-01,2011-12-01,2012-02-01,2012-03-01,2012-04-01,2012-05-01,2012-07-01,2012-08-01,2012-09-01,2012-11-01,2012-12-01,2013-01-01,2013-03-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2014-01-01,2014-03-01,2014-04-01,2014-05-01,2014-07-01,2014-09-01
10,,,,,,0.06546485712325101,0.06249232006798877,,0.007897318847358559,,,,,-0.0335602107588886,,0.0002535516423529671,,,,,,,,-0.00958642486713912,,,-0.0016590229092134923,,,,,0.008483059564541762,,,,,,,0.007578124389455709,,,,,,,,,-0.01378206862504805,,,,-0.025263005392603732,,,,0.023027737508337642,
11,,,,,,0.05665086360710436,-0.0002689957549364408,,-0.02742040945542712,,,,,-0.04059711723476678,,0.0089196615027749,,,,,,,,-0.020926625204305438,,,0.005880909600123552,,,,,0.04606725424997826,,,,,,,0.01962186030605384,,,,,,,,,-0.016191858043534735,,,,0.012470123282789514,,,,0.027722631553192212,
12,,,,,,-0.04129795530432245,0.0006315994476389086,,-0.04643361646754007,,,,,-0.04033710264871937,,0.030396725340832376,,,,,,,,-0.019042338836702033,,,-0.01268446593306205,,,,,0.026480936377754727,,,,,,,0.031787217105451404,,,,,,,,,-0.02786243452304693,,,,0.020372314590408225,,,,0.03173072239396735,
13,,,,,,-0.05842673032136236,0.04397877884210777,,-0.048757836907512786,,,,,-0.04498953202827671,,-0.000235746582597951,,,,,,,,-0.03644240240508667,,,0.003754336446234685,,,,,0.020012132750874656,,,,,,,,,,,,,,,,-0.04170824931434547,,,,0.008843589302208743,,,,0.021795889705824356,
14,,,,,,-0.05863290528039489,0.04496008469542634,,-0.07171936420543101,,,,,,,-0.009068697811100979,,,,,,,,,,,-0.023525050626917343,,,,,0.024580880830381346,,,,,,,,,,,,,,,,,,,,0.018677710191389307,,,,0.02568935110293813,
15,,,,,,-0.0628974637120896,0.06899476514410363,,,,,,,,,0.013803233033125917,,,,,,,,,,,0.0037512432729451817,,,,,0.03922133820991869,,,,,,,,,,,,,,,,,,,,0.01691448635524595,,,,0.038239751331361704,
16,,,,,,-0.08418436137164953,0.05970457305763022,,,,,,,,,,,,,,,,,,,,0.01652048782971982,,,,,0.009386785119908314,,,,,,,,,,,,,,,,,,,,,,,,0.03857528834678403,
17,,,,,,-0.0813728280626167,0.06449806544075054,,,,,,,,,,,,,,,,,,,,0.045068680948596285,,,,,0.010661952002326558,,,,,,,,,,,,,,,,,,,,,,,,0.05311043258512904,
18,,,,,,-0.0720989471308342,0.06608585093790831,,,,,,,,,,,,,,,,,,,,,,,,,0.0007923768602822179,,,,,,,,,,,,,,,,,,,,,,,,0.06811378393075218,
19,,,,,,-0.1296206674452467,,,,,,,,,,,,,,,,,,,,,,,,,,0.036109160329591106,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02164361773568535,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026966755161178746,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08628598671454668,,,,,,,,,,,,,,,,,,,,,,,,,
