,2014-12-01,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-05-01,2016-06-01,2016-07-01,2016-08-01,2016-09-01,2016-10-01,2016-11-01,2016-12-01,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-07-01,2017-08-01,2017-09-01,2017-11-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-10-01,2019-11-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-09-01,2020-10-01,2020-11-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01
10,,,0.07357381039205674,-0.02149270803088843,,0.05752504710513584,,,,,,-0.02052660682163232,-0.00994532624115263,,,,,,0.029217245823843108,0.0007730333152204949,,,-0.03246320940384706,,,0.007338954300289524,,,,,,-0.005252896655015604,,0.021231067775068446,,-0.0061860979074022104,0.0054993274106234225,,0.002947356163112147,0.0077399122586241376,,,0.0067517015806655145,,,,,-0.00996170123903184,-0.005533256686549137,,-0.005751389937811879,0.010808302071963816,,,,0.009900809745538197,0.016869548572826965,,,,,,,,-0.003008230548806612,,0.032790982402284286,,,,,,,,,0.006847160852653467,,,0.018246688886099705,-0.029469914446517365,,,-0.03995260757607877,,,-0.009112894867864707,-0.020126167799010553,,
11,,,,0.026070787398494666,,0.07849217068882108,,,,,,-0.03963880272954068,-0.0033724695117227643,,,,,,-0.000663186679521921,0.006889396729325092,,,-0.04551786509651379,,,0.004126004762595281,,,,,,0.009798613641776477,,0.030928475633684727,,0.012121015361037824,-0.005038429725160221,,0.002445055618458536,0.00754729945180177,,,0.0031121098377031586,,,,,6.510643735868626e-05,0.013317767136567404,,0.004172891575205284,0.008882802684864188,,,,0.01009301941120011,0.013933081122398328,,,,,,,,-0.0012593227341399782,,,,,,,,,,,0.0029958343332090465,,,0.02714592651982528,,,,-0.021409970613316176,,,-0.0027615666983895615,-0.023343148398232927,,
12,,,,0.003763184671447206,,0.09617135263258358,,,,,,-0.03813192659527331,-0.006902006008678407,,,,,,0.012061279135919811,0.017283480304283394,,,,,,0.0033384379532128694,,,,,,0.028615566127098813,,0.03252525891934699,,0.014747017965565323,0.009612181496395422,,0.011283111291004566,0.0006002288721322913,,,0.004619104728973422,,,,,-0.0019668539281783026,0.0016160549987453976,,3.3619121122541173e-06,0.01976879085839034,,,,-0.004613846690307177,0.003699174427286067,,,,,,,,-0.018445860961968208,,,,,,,,,,,0.037102425091323,,,0.01758001476924953,,,,-0.036669058194900295,,,-0.008529677489331089,,,
13,,,,0.015996818584480543,,0.06057072502844907,,,,,,-0.05098643481131848,-0.03614978496232468,,,,,,0.02872225741581591,-0.0006753477998584501,,,,,,0.014772154855281494,,,,,,0.004441895279295949,,0.019993705679310025,,0.00026518058895241836,0.002210399673716168,,0.011020850827422546,0.01566366623911808,,,0.01005499677658328,,,,,-0.004811061922395332,0.011169746097269062,,-0.012923661540407139,0.0248653287267091,,,,0.012756169351715307,0.0028611997175875814,,,,,,,,-0.011315009282697908,,,,,,,,,,,0.01638513875192693,,,0.03290013122702895,,,,-0.009278819639696678,,,-0.020714922032044836,,,
14,,,,0.06065644403133774,,0.05588769954490136,,,,,,,-0.009514555061481689,,,,,,-0.0027013629114014392,0.006495618777907275,,,,,,-0.0012733373529154601,,,,,,0.011042332236074426,,0.023940065317253456,,0.004600909563414746,0.012395833425803637,,0.012263576889433914,0.014764380880969874,,,-0.001630773239528427,,,,,-0.01871713937213304,0.009002499820499388,,-0.010325424768228508,,,,,0.01836243273731064,0.0049051020251065225,,,,,,,,-0.016207467643369,,,,,,,,,,,0.008385559854565017,,,0.012566165210059488,,,,0.005514724541287208,,,-0.021373303273757305,,,
15,,,,0.08507906741111082,,0.07544826202485755,,,,,,,-0.0016526853368088457,,,,,,-0.014938153355551265,,,,,,,0.0020664796538609753,,,,,,0.04472861379856141,,0.009516072672570708,,0.014175697571338297,0.00018933767300666204,,0.007463955890191443,-0.0030460009126436205,,,0.0031662399574377,,,,,-0.01307222848638201,0.007727443517979715,,-0.011550426956320692,,,,,0.02750319999390083,0.004743112929515014,,,,,,,,-0.006741836377922361,,,,,,,,,,,0.018513275163868137,,,0.004008625281826994,,,,0.0025924332984343934,,,-0.02896768572263353,,,
16,,,,,,0.16110557601953168,,,,,,,-0.0013999046664345816,,,,,,0.013345226962548473,,,,,,,,,,,,,,,-0.012445750415609247,,0.015412653916157204,0.012574167457953145,,0.026324866295481808,0.00990792030374088,,,0.006844624931565679,,,,,-0.012542327671785536,0.008773751003837482,,-0.01203412042915275,,,,,0.02367719662630119,0.0005877105508318436,,,,,,,,-0.020193878989644087,,,,,,,,,,,0.04168604131289566,,,0.010078878486442733,,,,0.010345631292704383,,,,,,
17,,,,,,,,,,,,,-0.005781875809321102,,,,,,0.016089237912257026,,,,,,,,,,,,,,,0.002540370398742553,,0.015652162217945964,0.01427663305809368,,,0.008794656116313249,,,-0.0016678246003398733,,,,,0.0005359461133087606,0.007427181107394709,,-0.005610248698165954,,,,,0.022361470261403227,0.005023613607487043,,,,,,,,-0.01454699481846733,,,,,,,,,,,,,,0.026836331613067976,,,,0.022104330445557707,,,,,,
18,,,,,,,,,,,,,0.008343107110760029,,,,,,0.018071608715223064,,,,,,,,,,,,,,,0.0034872823145093435,,0.0035704743730793354,0.028298398506940714,,,,,,,,,,,-0.00012291726310564854,0.00017531396786729658,,-0.021683959267475572,,,,,,0.016006963848831823,,,,,,,,-0.022256331229697057,,,,,,,,,,,,,,0.027410668416931294,,,,0.001523049054382497,,,,,,
19,,,,,,,,,,,,,0.023195211326905385,,,,,,0.006908917370716416,,,,,,,,,,,,,,,0.006191372147695162,,0.0024433391081637446,,,,,,,,,,,,,-0.008809818310590245,,-0.019947649409512103,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01676941819395772,,,,0.004482070725398302,,,,,,
20,,,,,,,,,,,,,-0.0006208864183385732,,,,,,,,,,,,,,,,,,,,,0.0036154556094922796,,0.012436783365630255,,,,,,,,,,,,,-0.005190255063827642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022098558853471673,,,,,,,,,,
21,,,,,,,,,,,,,0.0176431334294056,,,,,,,,,,,,,,,,,,,,,,,0.004431898378769894,,,,,,,,,,,,,-0.007640488827449943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0055581183097093145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
