,2014-12-01,2015-01-01,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,2015-08-01,2015-09-01,2015-11-01,2015-12-01,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-05-01,2016-06-01,2016-07-01,2016-08-01,2016-09-01,2016-10-01,2016-11-01,2016-12-01,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01
30,,,,,-0.08522096013438607,0.013218652596024283,,0.00697357743034388,,,,-0.08556809338736049,,,,0.06662822403816815,,,,,,,,,,,,,,-0.02096459480133217,,,,,,,-0.045667028407283206,,,,,,,-0.08256135487722782,,,,,,,,0.06510230935699726,-0.006051402756761859,-0.012503518109328482,,,,,,,,,,,,,,,,,,,,-0.06767840755021809,0.02421403261679289,,,,,,,,,-0.021622872404501448,,,,-0.037585342421623924,,,,,
31,,,,,-0.08479313110846953,0.01282166727325218,,0.008299853562492299,,,,-0.10624694662395096,,,,0.050784004034522656,,,,,,,,,,,,,,0.02455385513142816,,,,,,,-0.05309771786517403,,,,,,,-0.04878373155048621,,,,,,,,0.03923954595819959,0.008413705541808647,-0.02961446598043077,,,,,,,,,,,,,,,,,,,,-0.08367534050746378,0.047208095956715934,,,,,,,,,-0.03282927934303881,,,,-0.02472172664551886,,,,,
32,,,,,-0.08449124431372401,0.012340261559297572,,0.00866126016089197,,,,-0.11676016195720906,,,,0.06869671568137259,,,,,,,,,,,,,,0.05575587631808099,,,,,,,-0.08485384177973498,,,,,,,-0.07832911290695799,,,,,,,,0.03611768340464408,-0.0005840575378627255,-0.033296241742355626,,,,,,,,,,,,,,,,,,,,-0.08938206603280546,0.21308132369729338,,,,,,,,,-0.030035695740682766,,,,-0.008770055389029974,,,,,
33,,,,,-0.08434033508533845,0.012460634716229047,,0.00849262000245199,,,,-0.10982665184059937,,,,0.06704234223650973,,,,,,,,,,,,,,0.018198555478523337,,,,,,,,,,,,,,-0.040829557730817756,,,,,,,,0.05868031076276761,0.0026065917641906466,-0.014248238998832319,,,,,,,,,,,,,,,,,,,,-0.006588723889996928,,,,,,,,,,-0.0222270042783278,,,,-0.016460210699261957,,,,,
34,,,,,-0.08439063563111016,0.012376375027819408,,0.008769656675447823,,,,-0.08151802108571349,,,,0.056647091538747696,,,,,,,,,,,,,,0.0383757410495329,,,,,,,,,,,,,,-0.12296703315367341,,,,,,,,0.0425863554731343,-0.005540479014573552,-0.004360112604982869,,,,,,,,,,,,,,,,,,,,-0.024809215366297155,,,,,,,,,,-0.04144570435103423,,,,0.017680885826657722,,,,,
35,,,,,-0.08485603566340916,0.011882711371305144,,0.009046616620381087,,,,-0.061981248395582944,,,,0.04630165841187839,,,,,,,,,,,,,,-0.0031442702417812107,,,,,,,,,,,,,,,,,,,,,,0.032835321504803644,-0.01010530405987864,-0.01744069585840652,,,,,,,,,,,,,,,,,,,,-0.04522879666802376,,,,,,,,,,-0.017321599407829846,,,,0.02932946898125799,,,,,
36,,,,,-0.08475539027477041,0.011195993314355723,,0.009780791278598322,,,,-0.0560452032806148,,,,0.04212607495337972,,,,,,,,,,,,,,-0.016784445784109092,,,,,,,,,,,,,,,,,,,,,,-0.0004503734800011816,-0.0027086440428248926,0.00464493014472106,,,,,,,,,,,,,,,,,,,,-0.04864781558934422,,,,,,,,,,,,,,0.013019993497348725,,,,,
37,,,,,-0.08488119859338217,0.01103930734285341,,0.009852976071700326,,,,-0.06460481485741731,,,,0.04611889427344884,,,,,,,,,,,,,,-0.006317911100475859,,,,,,,,,,,,,,,,,,,,,,0.026935103725886506,-0.02275186631499787,-0.03414467356826262,,,,,,,,,,,,,,,,,,,,-0.022788687846936828,,,,,,,,,,,,,,,,,,,
38,,,,,-0.08476797039440753,0.01307431253057989,,,,,,-0.07736023164812844,,,,0.036656742623450644,,,,,,,,,,,,,,0.013828354939902532,,,,,,,,,,,,,,,,,,,,,,0.006789303804919294,0.00023277778909103208,0.0018551449575911483,,,,,,,,,,,,,,,,,,,,-0.013707166222572786,,,,,,,,,,,,,,,,,,,
39,,,,,-0.08509510906637385,0.01407223861057072,,,,,,-0.06753116919028368,,,,0.03549771756339659,,,,,,,,,,,,,,-0.02256436895609637,,,,,,,,,,,,,,,,,,,,,,0.00504769879485692,,,,,,,,,,,,,,,,,,,,,,-0.023012672734035122,,,,,,,,,,,,,,,,,,,
40,,,,,-0.0851957886536725,0.014732966756998644,,,,,,-0.07972395828133039,,,,0.015200332770473168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001943730692588741,,,,,,,,,,,,,,,,,,,,,,-0.046955807347393186,,,,,,,,,,,,,,,,,,,
41,,,,,-0.08493152635292689,0.013326893974403342,,,,,,,,,,0.03917262156478585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005674676151176367,,,,,,,,,,,,,,,,,,,,,,-0.07325747681035982,,,,,,,,,,,,,,,,,,,
42,,,,,-0.08500702274171856,0.01187066774930634,,,,,,,,,,0.030555506039850355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,0.009640098391231477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
