,2002-05-01,2002-07-01,2002-09-01,2002-10-01,2002-11-01,2002-12-01,2003-01-01,2003-02-01,2003-03-01,2003-04-01,2003-05-01,2003-07-01,2003-08-01,2003-09-01,2003-11-01,2003-12-01,2004-01-01,2004-02-01,2004-06-01,2004-07-01,2004-11-01,2004-12-01,2005-01-01,2005-02-01,2005-03-01,2005-05-01,2005-06-01,2005-07-01,2005-09-01,2005-10-01,2005-12-01,2006-02-01,2006-04-01,2006-05-01,2006-06-01,2006-07-01,2006-09-01,2006-10-01,2006-12-01,2007-01-01,2007-03-01,2007-04-01,2007-05-01,2007-07-01,2007-09-01,2007-10-01,2007-11-01,2007-12-01,2008-01-01,2008-02-01,2008-03-01,2008-04-01,2008-05-01,2008-06-01,2008-07-01,2008-10-01,2008-11-01,2008-12-01,2009-01-01,2009-02-01,2009-03-01,2009-04-01,2009-05-01,2009-06-01,2009-07-01,2009-08-01,2009-09-01,2009-10-01,2009-11-01,2010-01-01,2010-02-01,2010-03-01,2010-04-01,2010-05-01,2010-06-01,2010-07-01,2010-08-01,2010-09-01,2010-10-01,2010-11-01,2010-12-01,2011-01-01,2011-03-01,2011-04-01,2011-05-01,2011-06-01,2011-09-01,2011-10-01,2011-11-01,2011-12-01,2012-01-01,2012-03-01,2012-04-01,2012-07-01,2012-08-01,2012-11-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-09-01
10,-0.02287793419012263,,,,0.005143195673565026,,0.012645904878835657,,-0.02444215429835961,,,0.04169692991690099,,,,-0.008683551205973639,-0.0032048249508660476,,,,,0.05111190685503364,,,,,0.010325575505088391,,,,,,,,,,,,,,0.06475168574570755,,,,,,,,-0.07010256455481523,,,-0.012669730333511695,,,,,,,,-0.056719073040275125,,,,,,-0.09262558080102834,,,0.1036200595791863,0.01916552307779451,-0.06205729251833514,0.04156758863160248,,-0.0854738978656755,0.02582011199164591,,,0.02547834792676018,-0.034844117260716345,,,0.058216170115173105,-0.0016182839753775546,,,-0.055824415258950794,,,,,,,,,,0.05492073203334091,,,,,0.021737575840031886,-0.0027989457251553773,,,,,0.038521990274280604,-0.012381750583751128,,,,-0.010994419752785811
11,0.032187475404597876,,,,-0.023770659426022078,,0.011935741588873228,,-0.059696351105638645,,,0.09192525484441894,,,,-0.03175661156419374,0.009450638459626681,,,,,,,,,,0.010913228811646247,,,,,,,,,,,,,,0.07851154768649171,,,,,,,,-0.12557535100468087,,,0.03333388900364499,,,,,,,,-0.015959148610283247,,,,,,-0.10480474342968882,,,0.10339526470356253,-0.05363682129587288,-0.04374869666845571,0.0227978816226575,,-0.06281960668027953,0.01567185425419715,,,-0.023278520561852867,-0.002125600818066342,,,,0.005533799808269846,,,-0.03021167434583419,,,,,,,,,,0.04654714249378622,,,,,0.014630746238340486,-0.02402015935456725,,,,,0.020953468237258743,0.036930968984656865,,,,-0.00283814102738833
12,-0.04783008396480004,,,,-0.016977604299924787,,-0.013322739815280205,,,,,0.1518110672384495,,,,-0.026720884817343138,0.0834370524046315,,,,,,,,,,0.019106982129539762,,,,,,,,,,,,,,0.08135868786479472,,,,,,,,-0.05645472888997305,,,0.03627111969805498,,,,,,,,-0.07772781887586766,,,,,,-0.05061999414299945,,,0.10348893537628046,-0.009072484355423516,-0.03353623226520397,0.0019567137977223314,,-0.07264203713919115,0.010076151617306683,,,-0.006489800291414438,0.012419514945831267,,,,-0.008961205109195847,,,-0.013373365696433798,,,,,,,,,,0.0499194550946942,,,,,0.03036717713386594,-0.02293444668334943,,,,,0.020979342309833893,-0.026868751726715878,,,,-0.014252213319113194
13,-0.057293058680893516,,,,-0.0009926961706592241,,-0.007258582949903891,,,,,0.11197795963725088,,,,,,,,,,,,,,,0.03379895194748461,,,,,,,,,,,,,,0.15824810838157566,,,,,,,,-0.09709272866269658,,,0.020524738319440475,,,,,,,,-0.06219551322078898,,,,,,-0.06656031950864838,,,0.10313294013161478,-0.02827524141978288,-0.07778819547595006,0.048761811120844545,,-0.05313817863936232,0.009004751250825116,,,0.006073495452391331,-0.02269657409293402,,,,-0.0674103428698496,,,-0.026912490019379703,,,,,,,,,,-0.014149634416330548,,,,,0.062218221364939486,-0.02610327217784736,,,,,0.04467692545872315,-0.02433795637033853,,,,-0.025948472376714715
14,-0.07326271594868494,,,,-0.035246468277063014,,-0.00026632533364878697,,,,,0.10390244127205461,,,,,,,,,,,,,,,0.029871042217801236,,,,,,,,,,,,,,,,,,,,,,-0.05891949143134889,,,-0.007269358357144803,,,,,,,,-0.09092617165059624,,,,,,-0.09835328210602001,,,0.1030767187693562,-0.022175443288440455,,0.09060457243789877,,-0.03511006430596364,-0.046407196344689816,,,-0.008188453666924556,-0.01862198600899556,,,,,,,-0.03456575305843304,,,,,,,,,,-0.013560750892197326,,,,,,-0.029074817492029226,,,,,,0.005548508273692576,,,,-0.08765857912359398
15,,,,,-0.03150741562898918,,,,,,,0.12043574422601533,,,,,,,,,,,,,,,0.028033684059258768,,,,,,,,,,,,,,,,,,,,,,-0.00836019095700613,,,-0.0207075493564539,,,,,,,,-0.07276658833897887,,,,,,-0.12027355571270104,,,0.10330158525582833,-0.005118634542244926,,,,-0.0638710890618166,,,,0.0029504235195734196,-0.02128715266879566,,,,,,,-0.07385608389574597,,,,,,,,,,-0.036558534669599574,,,,,,-0.012072088507830925,,,,,,-0.0358993863219923,,,,
16,,,,,-0.03570904532620012,,,,,,,0.14353745951502128,,,,,,,,,,,,,,,0.023734244109003377,,,,,,,,,,,,,,,,,,,,,,,,,-0.019827371297498994,,,,,,,,-0.08171535228424631,,,,,,,,,0.10335779397756317,,,,,-0.0595619491720476,,,,-0.026776392687118955,-0.013601723763904672,,,,,,,-0.03522982817429368,,,,,,,,,,-0.008648801147552732,,,,,,0.0062129978837923705,,,,,,0.0015078862840627316,,,,
17,,,,,-0.046657943633530374,,,,,,,0.08389434972948262,,,,,,,,,,,,,,,0.018405688788982966,,,,,,,,,,,,,,,,,,,,,,,,,-0.03361731931087196,,,,,,,,-0.06195724338881825,,,,,,,,,0.10350766845796633,,,,,-0.08634578452323338,,,,,-0.009690500773643196,,,,,,,-0.09877980471516082,,,,,,,,,,0.0170818980135492,,,,,,-0.031468955804317966,,,,,,-0.013086200969628425,,,,
18,,,,,,,,,,,,0.10360456513501715,,,,,,,,,,,,,,,0.03863241270664641,,,,,,,,,,,,,,,,,,,,,,,,,-0.0354230198751546,,,,,,,,-0.0060902167409067065,,,,,,,,,0.10330158525582833,,,,,-0.08096863717666491,,,,,0.011812231771073267,,,,,,,,,,,,,,,,,0.009241161432576694,,,,,,-0.05076930492707632,,,,,,-0.012418059345134846,,,,
19,,,,,,,,,,,,0.11034263043682879,,,,,,,,,,,,,,,0.02350318047636457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07279725533940673,,,,,,,,,0.2009101153204349,,,,,,,,,,0.003207300971566962,,,,,,,,,,,,,,,,,,,,,,,-0.014226747358150549,,,,,,,,,,
20,,,,,,,,,,,,0.12253607213213524,,,,,,,,,,,,,,,0.01670819316193195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03475818375285966,,,,,,,,,,,,,,,,,,,0.00068198522823959,,,,,,,,,,,,,,,,,,,,,,,-0.04261773259672341,,,,,,,,,,
21,,,,,,,,,,,,0.19528798341873355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10248831755257837,,,,,,,,,,,,,,,,,,,0.07490403734842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07575520592070184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
