,2015-04-01,2015-06-01,2015-07-01,2015-09-01,2015-12-01,2016-03-01,2016-04-01,2016-06-01,2016-08-01,2017-01-01,2017-02-01,2017-03-01,2017-08-01,2017-10-01,2018-01-01,2018-02-01,2018-04-01,2018-11-01,2018-12-01,2019-04-01,2019-06-01,2019-08-01,2019-09-01,2019-10-01,2019-12-01,2020-02-01,2020-03-01,2020-05-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-03-01,2021-06-01,2021-07-01,2021-08-01,2022-06-01,2022-07-01,2022-08-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01
10,,-0.03729444505699031,,,,0.03827270900628843,,,,,,0.0007851649757222301,,,-0.024456918316000387,,,,,,,-0.007957159956660576,,,,-0.02593826872362337,-0.012607179791373824,,,,0.00027678449888046686,0.0008369852192240401,,,-0.01197017744025941,-0.005247179532472224,-0.017810338487059596,-0.007984251355233951,,,-0.0033484067853684074,0.014481634335251403,,,,
11,,-0.049896386935932124,,,,0.035982013053811546,,,,,,0.006834778384067208,,,-0.008584341814309226,,,,,,,0.006145789133541246,,,,-0.03350276333394353,-0.01035949070820763,,,,-0.004258617783040819,0.012589539914661163,,,-0.0051150622401896495,-0.0074173279472034,-0.03138964935723987,-0.009842164350322147,,,-0.01972683558491095,0.009652118903666018,,,,
12,,0.0241743088741857,,,,0.038591688203991836,,,,,,0.02163684369638097,,,-0.01716198259608781,,,,,,,0.016967977892779373,,,,-0.05441758332074276,0.006535701469685851,,,,-0.0025304592784900493,0.03630392631238433,,,-0.005871499969251515,-0.029198299196879773,,-0.004380392261764232,,,-0.019666661468577207,0.011526901442159065,,,,
13,,-0.03494495899321093,,,,0.03649664526352314,,,,,,0.03361003629715853,,,-0.001012915610006715,,,,,,,0.026856050061788928,,,,-0.0490995500552871,-0.017087072984186324,,,,-0.004939430053853222,0.03685160494139694,,,-0.020047817698267467,,,-0.0035696451982403232,,,-0.009876874201443897,0.020152291754812257,,,,
14,,-0.020699693188672486,,,,0.04782825464306306,,,,,,0.03376110316929881,,,-0.0181387384556988,,,,,,,0.0023477897954267135,,,,-0.02441853910922953,-0.004208366085359572,,,,-0.014922254871339025,0.01675722532852042,,,,,,0.003130599366001352,,,-0.024749766674173834,0.04267373144041642,,,,
15,,-0.06743858817593407,,,,0.03532913837166385,,,,,,0.038318007971287704,,,-0.020561170478718527,,,,,,,-0.001995986007549355,,,,-0.032971872383872114,-0.002232116431014841,,,,-0.012815933272319224,0.014388690780161806,,,,,,0.0036764328939402624,,,-0.04162263445930314,,,,,
16,,-0.015016987234556023,,,,0.07129041882105902,,,,,,0.054078854045586544,,,-0.014001472145418692,,,,,,,-0.012499616588121487,,,,-0.020302723240537723,-0.0036887441610660154,,,,-0.027866228096055323,0.020284750673772667,,,,,,0.001722748170200461,,,,,,,,
17,,-0.003906359296028672,,,,0.051757120447889715,,,,,,,,,0.006205374749807202,,,,,,,-0.006667536666740581,,,,-0.03111956902589519,-0.028121404254008997,,,,-0.023485135829681703,0.017342312643383373,,,,,,-0.013517379048220146,,,,,,,,
18,,0.016405023351710568,,,,0.03865301718343428,,,,,,,,,0.0006837392041862955,,,,,,,-0.00030227438042240706,,,,-0.047458846923002174,-0.012948457366815713,,,,-0.03057492709220533,0.024130251632686228,,,,,,0.01366616502639939,,,,,,,,
19,,0.05867151670340287,,,,0.05340143003282938,,,,,,,,,0.008702907045289088,,,,,,,-0.0005288764518831535,,,,0.0042988818744298385,-0.005394873979856385,,,,0.014186732956535941,0.03853383596659565,,,,,,0.0015168401748431037,,,,,,,,
20,,0.05756958522654343,,,,0.0446067309105711,,,,,,,,,0.019077503419178132,,,,,,,0.007167102983992368,,,,-0.0366870864656792,-0.015849266818122043,,,,-0.013395126569874627,0.010765149718316103,,,,,,0.01055416809194254,,,,,,,,
21,,0.032900630446224044,,,,0.06713600804697517,,,,,,,,,0.019728471715537044,,,,,,,-0.011991363679825007,,,,-0.03299155619805205,-0.014658114986596082,,,,-0.013481550209524684,0.043133102654033806,,,,,,0.010321716464376962,,,,,,,,
22,,0.06006320428460299,,,,0.08786207830188264,,,,,,,,,0.024027414150823656,,,,,,,-0.025748322575871896,,,,-0.020208710168389654,-0.0296992027493741,,,,-0.015545258999012379,,,,,,,-0.004565299524115218,,,,,,,,
23,,0.027003885188968457,,,,0.09656626125805534,,,,,,,,,0.02675286935375487,,,,,,,-0.04562685967548985,,,,-0.03780271855044948,0.0024689406934452762,,,,-0.0005649085184287195,,,,,,,-0.0060282460840643814,,,,,,,,
24,,0.07019026720264421,,,,,,,,,,,,,0.03070452726371853,,,,,,,-0.026568523797105392,,,,-0.03514384839625739,0.0007000196240483092,,,,0.0076146293009546895,,,,,,,-0.015290916237166385,,,,,,,,
25,,0.0654684077844565,,,,,,,,,,,,,0.02837693752686743,,,,,,,-0.0009936462903548104,,,,-0.029796739357367485,0.014152650083423701,,,,-0.0016688919960237136,,,,,,,-0.015287875246974725,,,,,,,,
26,,0.1229481589048742,,,,,,,,,,,,,0.05210351493927412,,,,,,,-0.0033498372428346634,,,,-0.05171959492283218,-0.0009534018202246308,,,,0.014086388220089674,,,,,,,-0.018710159844960383,,,,,,,,
27,,,,,,,,,,,,,,,,,,,,,,-0.014977606867665028,,,,-0.029754242412940002,-0.030934445392102106,,,,-0.008659948877342227,,,,,,,-0.027929941313254325,,,,,,,,
28,,,,,,,,,,,,,,,,,,,,,,-0.009305986115758724,,,,-0.029246596014989468,-0.008838562207834855,,,,-0.00499110254523405,,,,,,,,,,,,,,,
29,,,,,,,,,,,,,,,,,,,,,,-0.0017192261803349318,,,,-0.022955215033897414,-0.01043597060821444,,,,-0.012773165610968196,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,,,,,,,0.0042025280294071266,,,,-0.0021513059464401962,0.0007219462241772057,,,,0.022900161355245086,,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,,,,,,,,,0.002522987678049482,,,,-0.024453457704956882,0.013080545324914095,,,,0.03295581213321119,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,,,,,0.013732849475407427,,,,-0.012236160525610718,0.015318713410366058,,,,0.010508742380423985,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,,,,,,,,-0.010997041880531189,,,,-0.00981879426175869,-0.00014850478346239981,,,,0.021059612459471744,,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,,,,,,,,,0.007283871751076809,,,,-0.010834590997002458,-0.0023721916701946455,,,,0.04397374035390822,,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,,,,,,,,,-0.01368347568912176,,,,-0.03614919869426014,0.008885921979807865,,,,0.04532167748620752,,,,,,,,,,,,,,,
36,,,,,,,,,,,,,,,,,,,,,,-0.0342250320646329,,,,-0.020535135197559562,0.02276003190197562,,,,0.027231700813959314,,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,,,,,,,,,-0.02422688995245359,,,,,0.0258972079703792,,,,0.023658695053707657,,,,,,,,,,,,,,,
38,,,,,,,,,,,,,,,,,,,,,,-0.028704256345585932,,,,,,,,,0.03277751233460746,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031050837852952817,,,,,,,,,,,,,,,
40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04151191393440534,,,,,,,,,,,,,,,
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05880034161518166,,,,,,,,,,,,,,,
