,2002-05-01,2002-06-01,2002-07-01,2002-08-01,2002-10-01,2002-12-01,2003-01-01,2003-02-01,2003-03-01,2003-05-01,2003-06-01,2003-07-01,2003-08-01,2003-09-01,2003-10-01,2003-11-01,2004-02-01,2004-04-01,2004-05-01,2004-06-01,2004-07-01,2004-09-01,2004-11-01,2004-12-01,2005-01-01,2005-02-01,2005-03-01,2005-04-01,2005-05-01,2005-06-01,2005-07-01,2005-09-01,2005-10-01,2005-11-01,2005-12-01,2006-01-01,2006-02-01,2006-03-01,2006-04-01,2006-07-01,2006-08-01,2006-10-01,2006-11-01,2006-12-01,2007-01-01,2007-02-01,2007-03-01,2007-04-01,2007-07-01,2007-08-01,2007-09-01,2007-10-01,2007-11-01,2008-01-01,2008-04-01,2008-05-01,2008-06-01,2008-07-01,2008-08-01,2008-10-01,2008-12-01,2009-01-01,2009-03-01,2009-06-01,2009-07-01,2009-08-01,2009-09-01,2009-11-01,2010-01-01,2010-03-01,2010-04-01,2010-05-01,2010-06-01,2010-07-01,2010-08-01,2010-10-01,2010-11-01,2010-12-01,2011-02-01,2011-04-01,2011-05-01,2011-06-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2011-11-01,2011-12-01,2012-01-01,2012-02-01,2012-03-01,2012-05-01,2012-06-01,2012-07-01,2012-08-01,2012-09-01,2012-10-01,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-08-01,2013-09-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-07-01,2014-08-01
10,,,0.013555672917153316,,0.06121229211129253,,-0.03900820490783041,,0.09221385593668807,,-0.006249494089895613,,,,,,-0.07006791813865454,0.10188110908590886,-0.1378682460123919,,0.07665965641378825,,0.015591416777643197,0.012263158582998868,,,,,,0.047784886527977743,,,-0.02912150661026547,,,,,,,,,,0.05232989349328518,,,,,,,,0.038050137414248675,,,,,-0.01240338979230482,0.026511895009016406,,,0.18136463155593496,-0.03045818439334047,,,0.04586046899033103,0.05045050116352279,,,,,,0.03508560509219638,-0.020889064234035803,-0.020713249467223527,0.010561644753542598,,-0.03671485542858077,,-0.024836929969994426,,,-0.028137764270068644,,0.046429577571185376,,0.0577727247661155,0.001163738997750574,0.016294637119952604,,,-0.0661886766788764,,,,,0.014644579130445923,0.002579531114224487,,,,,,0.017387908313130307,0.002066667807800293,,,-0.04816164948887636,0.029697303124043506,,-0.03053042535683751,,,,,
11,,,0.04073888259707381,,0.064865493887444,,-0.03862737441369901,,0.13941891432702946,,-0.018569327813116487,,,,,,-0.09490450276459628,0.07438285239441278,-0.06128492938279306,,0.0458608159630447,,0.02019927846127123,0.009956351396193108,,,,,,0.039207140677173236,,,-0.027428460630462892,,,,,,,,,,0.010429027519321482,,,,,,,,0.0004441868464623022,,,,,0.0437438091461837,0.06127582974041079,,,0.1588325947849678,-0.07053235093781529,,,0.06624313889571143,-0.023723911639974338,,,,,,0.06069457856073823,-0.031177557059548278,-0.03795969133328736,0.019387583692700883,,-0.05575082802320397,,-0.036370910405600476,,,-0.03146993853738733,,0.09416866496721887,,0.0669640808270211,0.035643817287206225,0.04333705146915623,,,-0.09128382052511808,,,,,0.03558870227512978,0.02642524116093181,,,,,,-0.060932413573524524,0.06045731867649318,,,-0.04327721293718234,0.07596177733572018,,-0.025908538429404472,,,,,
12,,,0.0543168235548972,,0.08081422677445094,,-0.05278015355682131,,,,-0.05332397154517032,,,,,,-0.074213854829138,0.0034152486181726616,-0.07990014657456435,,0.11590527315665011,,-0.002303956896668513,0.05383335601640593,,,,,,0.015883722004505163,,,-0.046592467159764395,,,,,,,,,,0.030880597318901443,,,,,,,,0.012691004570201003,,,,,0.025454920606596376,0.030673344823056947,,,0.16394198603472399,-0.10848900803656925,,,0.02743448221572553,0.03712802988723851,,,,,,0.055331319252723166,-0.06628208304093253,-0.03108494559115904,0.0446575926987447,,,,-0.039070580637916574,,,-0.02081259918032563,,0.07520596450138406,,0.034146221660219744,0.01766192287145607,0.06240766584115942,,,-0.08218700965813164,,,,,0.059050456138003415,0.04992703559655398,,,,,,-0.02324930936560632,,,,0.056168773583512355,0.06493228474563395,,0.010240451119574133,,,,,
13,,,0.077555967436159,,,,-0.04056149570762757,,,,-0.04211683363042873,,,,,,-0.09104283354515719,0.00022215817862170084,-0.06128492938279306,,,,-0.004188718631114696,,,,,,,-0.01397563070057739,,,-0.04368046270535397,,,,,,,,,,-0.011414080780036057,,,,,,,,-0.07082210671363842,,,,,0.02223839323707355,0.0223496115493651,,,0.22561929295160965,-0.07822977619949834,,,0.09327184751539042,0.03113274310194858,,,,,,0.01786338122472486,-0.03830716005485657,-0.030294415597636792,0.04580097490909285,,,,-0.03835986836609351,,,-0.019725957135374728,,-0.054701612345299466,,0.015575007572716792,0.018449636468393038,0.06990913097572671,,,-0.09248843603471646,,,,,0.07056066063333022,0.061125843587996,,,,,,0.0032177169899449964,,,,0.07599646565751872,0.047746155587717,,0.033395599416056375,,,,,
14,,,,,,,-0.05278015355682131,,,,-0.04469933271869131,,,,,,-0.07603907587124459,0.028596439333196777,-0.08097113886001006,,,,-0.006089812207817236,,,,,,,-0.030621945926015304,,,-0.057477398052302675,,,,,,,,,,0.016610152527198635,,,,,,,,-0.060079604783802476,,,,,0.007058166004753508,0.04603421272944752,,,0.2187650386349076,-0.1194698063829207,,,0.06750278527167142,0.04890737306684301,,,,,,0.02397251001180667,-0.03108386174671951,-0.0430858642559091,0.06251239367368067,,,,-0.02847776142015901,,,-0.018109619884663974,,-0.15091175262952117,,-0.034030155819209984,0.01728219193198255,0.07234230946349252,,,-0.07899013720058146,,,,,0.01969898054538355,0.0449048373856038,,,,,,-0.021970015262423814,,,,0.15424225873870334,0.06448371121075391,,0.01520231344829167,,,,,
15,,,,,,,-0.02173503464135229,,,,-0.04318404731442449,,,,,,-0.17307546429070575,0.018101966937363212,-0.008550835630639853,,,,-0.018205835481421406,,,,,,,-0.022465337663827523,,,-0.05232557309539154,,,,,,,,,,0.02030962221658525,,,,,,,,-0.102566422450593,,,,,0.021733656547058056,0.057905888271610806,,,0.17389851192207173,-0.09625226581186253,,,0.0923432541667677,0.019067640325644675,,,,,,0.019820033498974876,0.0013812646381512472,-0.016012866159891725,,,,,-0.005678903835330207,,,-0.01284879642314829,,,,-0.03216690787278331,0.017181486321252493,0.07586302393560862,,,,,,,,0.019608956160261926,0.044829975228146246,,,,,,-0.0061717522866682195,,,,0.19122168874358003,0.11185331513839536,,0.048202151086171395,,,,,
16,,,,,,,-0.02651996219636299,,,,-0.03886359556748964,,,,,,,0.09294753254992916,-0.019860333289080323,,,,-0.008396468763395504,,,,,,,-0.05468374732349979,,,-0.050098381533047354,,,,,,,,,,0.017733437127050528,,,,,,,,-0.014325973520782465,,,,,0.02483933905830016,0.12210631831085905,,,0.11061243754045647,-0.11284974961295302,,,0.06307550809919515,0.06347632815978055,,,,,,-0.019825492044036608,0.001375681183027222,-0.028846736585406152,,,,,,,,-0.012710327266808541,,,,-0.057173141653926285,0.025522016858549268,,,,,,,,,0.014514601781811187,0.06578672281327025,,,,,,-0.026338801906766296,,,,,,,,,,,,
17,,,,,,,-0.0017439373517085244,,,,-0.09146072270550576,,,,,,,0.12372301723807233,0.0072005065049318695,,,,0.008359960563478985,,,,,,,-0.08318766837612168,,,-0.05666260767431375,,,,,,,,,,-0.045410250273101554,,,,,,,,-0.01158596196779571,,,,,-0.04529817556005211,,,,0.1151094570076161,-0.12488805778060375,,,0.09409505417112518,0.06276729314937413,,,,,,-0.08839795556894225,0.032164178594983106,-0.024250938897037777,,,,,,,,-0.0022036948387782473,,,,-0.07797386957850905,0.09620191460248462,,,,,,,,,0.001228989454784113,0.12933243534891403,,,,,,0.0013535540272062718,,,,,,,,,,,,
18,,,,,,,-0.029559685116349765,,,,-0.05540356986724149,,,,,,,0.19095281218604576,0.07774487324849844,,,,0.00014454715426914788,,,,,,,,,,-0.061842129849114524,,,,,,,,,,-0.010984786383731376,,,,,,,,-0.016366580214738025,,,,,-0.03374652632562869,,,,0.20889585973977987,-0.12159234560688503,,,0.09148396548405513,0.04394433788990115,,,,,,-0.0983140710922461,0.024287342451271954,-0.02015132785698981,,,,,,,,-0.008561208624535688,,,,-0.09009539231856811,0.059027623431618714,,,,,,,,,,,,,,,,-0.020292429676129764,,,,,,,,,,,,
19,,,,,,,-0.031097510092124248,,,,-0.015487704187870932,,,,,,,,0.020242876107362306,,,,0.0048449907742407206,,,,,,,,,,-0.07204894189518751,,,,,,,,,,-0.052675517818402434,,,,,,,,0.06703209940248345,,,,,-0.07493844172997921,,,,0.2654081609787684,-0.15853089290177613,,,0.0767961010908742,0.04043301604599314,,,,,,,0.00025164775921338034,-0.034787494843305566,,,,,,,,-0.0004770679021319779,,,,-0.05855155055893824,0.07229467273131629,,,,,,,,,,,,,,,,-0.014104609237342025,,,,,,,,,,,,
20,,,,,,,-0.01892824519077141,,,,0.031221611662123117,,,,,,,,0.016466553043166687,,,,0.012187312997865796,,,,,,,,,,,,,,,,,,,,0.027346453622732553,,,,,,,,0.11497413779380994,,,,,-0.06001296186537064,,,,0.3212542519512014,,,,0.036678245296034806,0.07428672138609915,,,,,,,-0.010730339975974168,-0.032947041543386124,,,,,,,,0.029235719880181144,,,,-0.05871101412566393,,,,,,,,,,,,,,,,,-0.02799602765787501,,,,,,,,,,,,
21,,,,,,,-0.05715429464028765,,,,0.09851270628143993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0825761349433668,,,,,-0.05124550875814182,,,,,,,,0.06486360676915082,0.06998583492134314,,,,,,,,-0.02775980903470776,,,,,,,,,,,,-0.054802273041143934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.022187655975765885,,,,,,,,,,,,,,,,,-0.04958318507185888,,,,,,,,,,,,-0.03294264713059114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
