,2002-09-01,2003-01-01,2003-03-01,2003-10-01,2003-12-01,2004-01-01,2004-02-01,2004-04-01,2004-08-01,2004-09-01,2004-10-01,2004-11-01,2004-12-01,2005-01-01,2005-06-01,2005-10-01,2005-11-01,2005-12-01,2006-03-01,2006-04-01,2006-05-01,2007-02-01,2007-03-01,2007-05-01,2008-02-01,2008-06-01,2008-08-01,2008-10-01,2009-02-01,2009-03-01,2009-10-01,2010-01-01,2010-04-01,2010-07-01,2010-10-01,2010-12-01,2011-01-01,2011-03-01,2011-07-01,2012-02-01,2012-04-01,2012-06-01,2012-11-01,2013-02-01,2013-03-01,2013-06-01,2013-07-01,2013-09-01,2014-02-01,2014-07-01,2014-09-01
10,,,0.03686352281046279,,,,-0.03512168068173749,,-0.002944084363635968,,0.10148858553280926,,,,0.0005266771384614954,,,-0.012008398117159258,,,,,,,,,,0.04237871061996623,-0.05800104179456833,,-0.012170153547524931,,,-0.00996356848779012,-0.008997489934166748,,,,,,,,0.016926090560521412,,-0.06813011999267515,,-0.03268979431458946,,,,
11,,,0.04622044329781616,,,,-0.08783039595860032,,-0.005086608573373452,,,,,,0.0003876609963885391,,,-0.007227540986554315,,,,,,,,,,0.10978383575789108,-0.020497219171673242,,-0.01588822428796044,,,-0.022497770294208075,-0.006328747905788669,,,,,,,,0.02586258581101386,,,,-0.027055990575204858,,,,
12,,,0.04547215747606326,,,,-0.13947968182378767,,0.032599096386117576,,,,,,0.0005677560063980791,,,-0.0006875031677611165,,,,,,,,,,0.1732375852675836,-0.048934350458697984,,0.006857320905504061,,,-0.019286951070514702,-0.008875330362705082,,,,,,,,,,,,-0.03347807728426361,,,,
13,,,0.015728076817651537,,,,-0.0913043533139285,,0.036216860376577564,,,,,,0.0002493999981849071,,,-0.0019114938340074605,,,,,,,,,,,-0.0709615776633361,,-0.022625431638755522,,,-0.0210243969191517,-0.021241958263032136,,,,,,,,,,,,-0.07179120306383119,,,,
14,,,-0.029867452397771888,,,,-0.0225122165072279,,0.03381255007572037,,,,,,0.000189444802253802,,,0.04361502362221459,,,,,,,,,,,-0.06575324007228056,,-0.025950807097835704,,,-0.019122050714429184,-0.007694760918687406,,,,,,,,,,,,-0.0800689426854973,,,,
15,,,-0.10115523155152462,,,,-0.08545498566084253,,0.04234975769558602,,,,,,-0.014918415283197817,,,0.07021451014540436,,,,,,,,,,,-0.024621799253848775,,-0.0042151397094642995,,,-0.0013420690355805398,-0.024920315679809714,,,,,,,,,,,,-0.05627592897698547,,,,
16,,,-0.11828048632561838,,,,-0.12594651192357886,,0.01649897040048187,,,,,,,,,,,,,,,,,,,,-0.032229257106844045,,-0.020623376632293633,,,-0.030763254568422438,-0.02157740066074324,,,,,,,,,,,,-0.0484803573067179,,,,
17,,,-0.10704885634414796,,,,-0.0048830453873561774,,-0.0016934954875093,,,,,,,,,,,,,,,,,,,,-0.013695887791388195,,-0.010897484486536713,,,-0.06274293360129535,0.0009806816921276926,,,,,,,,,,,,-0.027036762874998066,,,,
18,,,-0.08059771465850263,,,,-0.00779796425370749,,0.008810508610863965,,,,,,,,,,,,,,,,,,,,-0.017889667290603928,,0.004749262092632156,,,,-0.02467227391003183,,,,,,,,,,,,-0.06157755150609917,,,,
19,,,-0.061501319503901364,,,,-0.047801052624370954,,-0.005297996827846707,,,,,,,,,,,,,,,,,,,,-0.00461932903724932,,0.0428872386621294,,,,-0.03437975279431952,,,,,,,,,,,,-0.057966361147554546,,,,
20,,,,,,,-0.0883799543630105,,0.0195492991553744,,,,,,,,,,,,,,,,,,,,-0.02242877579957242,,0.04054076653951311,,,,-0.03351773362450065,,,,,,,,,,,,-0.059933463397205566,,,,
21,,,,,,,-0.06904983735844439,,,,,,,,,,,,,,,,,,,,,,-0.018260270726705552,,0.03688776989119258,,,,0.004540661884163764,,,,,,,,,,,,,,,,
22,,,,,,,-0.05022818575429022,,,,,,,,,,,,,,,,,,,,,,-0.10182284313314716,,,,,,0.009055331539023458,,,,,,,,,,,,,,,,
23,,,,,,,-0.09671927301947936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
