,2014-12-01,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-05-01,2016-06-01,2016-07-01,2016-08-01,2016-09-01,2016-10-01,2016-11-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-06-01,2020-07-01,2020-09-01,2020-11-01,2020-12-01,2021-01-01,2021-03-01,2021-04-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-05-01,2022-06-01,2022-07-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01
10,,,,,,,,-0.005800788606570517,,,,,0.0635505026499057,,-0.0018631559271948817,0.012093176222020219,,,,0.012436526092621136,,,0.007288330981230384,,,,0.024419103286059674,0.01648639767267923,,,,,,,,,0.011377089081888614,,-0.024948658432671245,0.017390868679692417,-0.0003442876314982968,,,0.020563805408332136,-0.02324489506308325,,,,,,,,,,-0.005853713749507383,,-0.0024542150681976516,,,,-0.0006000005904835959,,,,,,,0.0016980529157306634,,,-0.021766746658532288,,,,,,,,0.041152179245201204,-0.040786137095428554,,,,0.008398033427672313,,0.002952453110404818,,,
11,,,,,,,,0.013240088879098444,,,,,,,0.03592181993716892,-0.0033356646451521144,,,,0.001112307538373436,,,0.02306151059337136,,,,0.017903018752285504,0.005663424420446095,,,,,,,,,0.028567784932735152,,-0.02744340563836234,0.01503306678919003,0.024169473663352647,,,-0.005198824289961657,,,,,,,,,,,-0.0038134526683168968,,0.0025376229282514373,,,,0.0014914953493647687,,,,,,,-0.011574438634835982,,,-0.02382772030493774,,,,,,,,0.03464040681705516,,,,,-0.001615230512510113,,0.004349157879330434,,,
12,,,,,,,,0.014890863479427807,,,,,,,0.029598589354177918,-0.005946011761526204,,,,-0.003621234667673612,,,0.01541898834186517,,,,-0.0030007994079630507,0.016007384495737575,,,,,,,,,0.014452247983999578,,-0.022965274703025784,-0.01122914274289144,0.042758684729322205,,,-0.007765232080482853,,,,,,,,,,,0.010539174272812923,,-0.001335439852453213,,,,-0.003948366286548932,,,,,,,-0.026548685779680614,,,-0.03311996845044041,,,,,,,,0.030802024235657477,,,,,0.0090553852451003,,0.013763354441437947,,,
13,,,,,,,,0.009726472328198899,,,,,,,0.04679780993757365,0.004494821689806638,,,,0.012605413441340474,,,0.020883419499842848,,,,-0.01271348904391889,0.03329616882363595,,,,,,,,,0.017539447246540996,,-0.023250750973757395,0.016173082983637954,,,,-0.0019444106455113186,,,,,,,,,,,0.007677124671185753,,0.0012863041583184298,,,,-0.018998615828597742,,,,,,,-0.030138206902473375,,,-0.04192788107344336,,,,,,,,0.02783081173532498,,,,,-0.0034018556562189772,,0.01758014239800154,,,
14,,,,,,,,0.009747137767337488,,,,,,,,-0.005184395520920759,,,,0.00825795971724208,,,0.0005909341365164522,,,,-0.028595336375636826,0.02199251428362281,,,,,,,,,0.036782635670493335,,-0.034338312631418066,-0.015609926798759055,,,,-0.028703741492007495,,,,,,,,,,,-0.0036028862205064183,,-0.01615439093234272,,,,-0.019423198102409778,,,,,,,-0.02074164128937328,,,-0.05172049809307078,,,,,,,,-0.0005173823592850013,,,,,0.0028375416959911526,,0.0037233616307883466,,,
15,,,,,,,,-0.0016725752235808855,,,,,,,,0.004448974274137374,,,,-0.018042185435107605,,,-0.007063226380580545,,,,-0.027448811155416752,0.025877457770084433,,,,,,,,,0.030214043884780772,,-0.015253518667766919,0.005513876230692105,,,,-0.008924064826171474,,,,,,,,,,,0.006735143830094659,,-0.01896137462210179,,,,-0.01806468109934567,,,,,,,-0.0045979879525850365,,,,,,,,,,,-0.04285097475007493,,,,,0.017394191744195986,,0.010879554061098418,,,
16,,,,,,,,-0.005073444002023919,,,,,,,,0.015944444068935137,,,,-0.001304818106201644,,,-0.024227038164620573,,,,-0.03952248729142882,0.008981343940906328,,,,,,,,,0.027861935092052037,,0.017561408599118256,0.028535708742842836,,,,-0.0022262226851532674,,,,,,,,,,,0.0047956896218359635,,-0.008518212423328286,,,,-0.022017040380898578,,,,,,,-0.009837953853313763,,,,,,,,,,,-0.028022790611117898,,,,,0.0003386850771098793,,-0.0023200574405422003,,,
17,,,,,,,,-0.015179617782430821,,,,,,,,0.015333434203414154,,,,-0.009936161746311178,,,-0.014369519794451335,,,,-0.024350242836794322,0.03499015183191112,,,,,,,,,0.03258623321195098,,0.003957558147086981,0.012855472524598177,,,,0.0051941805026727295,,,,,,,,,,,-0.01610821218683678,,-0.03033492660205095,,,,-0.028128323649609932,,,,,,,-0.012718812570755134,,,,,,,,,,,-0.017286248425173234,,,,,-2.337644945260564e-05,,-0.010933436988723066,,,
18,,,,,,,,0.011027072145846972,,,,,,,,0.023190884642260823,,,,0.006871863838966874,,,-0.01261270189028929,,,,-0.014479238128813243,0.010617770721472297,,,,,,,,,0.035542131651928544,,-0.0021706870186126714,0.02269135877244377,,,,-0.011365327893432031,,,,,,,,,,,-0.0026814544436681853,,,,,,-0.0479171759416106,,,,,,,-0.03469189661314953,,,,,,,,,,,-0.016917152001844293,,,,,-0.0006455506502747177,,-0.01291784438221466,,,
19,,,,,,,,0.052191594267601005,,,,,,,,0.025777992253848137,,,,-0.012799378808664663,,,-0.014247178390826232,,,,-0.02512682779797437,0.017621256949780673,,,,,,,,,0.024389573889619265,,0.013449576900097515,0.02071386323313451,,,,-0.01794284648210631,,,,,,,,,,,-0.008005199280600506,,,,,,,,,,,,,-0.03845553809168578,,,,,,,,,,,-0.015193811934085755,,,,,-0.0181331240479774,,-0.029649579206426857,,,
20,,,,,,,,0.05790323104097128,,,,,,,,0.019386932513201227,,,,0.020570192760996697,,,-0.01124210876783538,,,,0.0010802888286880474,0.021991231651474763,,,,,,,,,0.03296083881501455,,0.020936727495318053,0.022137115386861694,,,,-0.025786246820625358,,,,,,,,,,,-0.015678371071283115,,,,,,,,,,,,,-0.04232536303762835,,,,,,,,,,,-0.05064846636841924,,,,,-0.024188032616143218,,,,,
21,,,,,,,,0.040510794971286845,,,,,,,,-0.015769993890894618,,,,-0.0036558928344581076,,,0.0016539495112377622,,,,-0.005080780596337764,0.016925388439481104,,,,,,,,,0.03740510940915043,,0.02654443682667207,0.038309020861335696,,,,-0.007569624642904671,,,,,,,,,,,0.02517055975323168,,,,,,,,,,,,,-0.02809749636823833,,,,,,,,,,,-0.059605899076813795,,,,,-0.03594715691341843,,,,,
22,,,,,,,,0.028917480633257497,,,,,,,,-0.01859809803832313,,,,-0.014844468188266902,,,-0.01492700411296033,,,,-0.00420655499322331,0.01951566590884779,,,,,,,,,0.05298171253465134,,0.026999225053853326,,,,,-0.010581774194090343,,,,,,,,,,,0.006476671468385264,,,,,,,,,,,,,0.01396203699889309,,,,,,,,,,,-0.06136497226807869,,,,,,,,,,
23,,,,,,,,0.02580785200087954,,,,,,,,-0.005361778120936744,,,,-0.022375190753576746,,,0.0063544148914709275,,,,0.01700119588770166,0.008553687479179395,,,,,,,,,,,0.013758521761713105,,,,,-0.013394442246643656,,,,,,,,,,,0.009166268156271196,,,,,,,,,,,,,0.038710542132606385,,,,,,,,,,,-0.06588481780250888,,,,,,,,,,
24,,,,,,,,0.051243217266145,,,,,,,,-0.0036636473972881944,,,,-0.02166810707817035,,,0.01529398840498919,,,,0.002014211207399974,0.015955472514438185,,,,,,,,,,,0.01262630976872181,,,,,-0.0018138284500937019,,,,,,,,,,,-0.019784242471831304,,,,,,,,,,,,,0.03351151300168986,,,,,,,,,,,-0.06512849248380537,,,,,,,,,,
25,,,,,,,,0.05583207950014879,,,,,,,,0.041421877664743256,,,,-0.011025800472034497,,,-0.008639290051234205,,,,0.011355055244023582,0.015054760139569634,,,,,,,,,,,-0.002283374859165299,,,,,0.010846255412538142,,,,,,,,,,,-0.004349469555622099,,,,,,,,,,,,,0.02783884999110553,,,,,,,,,,,-0.042895256001054705,,,,,,,,,,
26,,,,,,,,0.03841053920050852,,,,,,,,,,,,-0.003307452437598002,,,0.013274924685395373,,,,-0.0017697609664995007,0.03675034153350554,,,,,,,,,,,0.010843233487033643,,,,,-0.021949685924647966,,,,,,,,,,,0.006490945961651784,,,,,,,,,,,,,0.025383790768664483,,,,,,,,,,,-0.045704887908812,,,,,,,,,,
27,,,,,,,,0.038253836520171,,,,,,,,,,,,0.006147285034654892,,,0.02455385544632227,,,,0.014606372314613036,0.007247957522883652,,,,,,,,,,,0.026031888747583665,,,,,-0.0037748249418578794,,,,,,,,,,,0.008546150931957763,,,,,,,,,,,,,0.05711645743023386,,,,,,,,,,,-0.035016018471482724,,,,,,,,,,
28,,,,,,,,0.011319841905419903,,,,,,,,,,,,0.00013284321704531976,,,0.032555953585132524,,,,-0.0031807216008687966,0.018065075652097917,,,,,,,,,,,0.02069735459840949,,,,,-0.029068481571417948,,,,,,,,,,,0.004090272006896045,,,,,,,,,,,,,,,,,,,,,,,,-0.05722753408425074,,,,,,,,,,
29,,,,,,,,0.027435920773850597,,,,,,,,,,,,0.013091203209646629,,,,,,,0.004659528306557803,-0.0017080800377065053,,,,,,,,,,,0.007086612787798874,,,,,-0.018428117469909466,,,,,,,,,,,0.007998923907800881,,,,,,,,,,,,,,,,,,,,,,,,-0.05534155890074777,,,,,,,,,,
30,,,,,,,,0.02186911778006806,,,,,,,,,,,,0.02233666491398889,,,,,,,0.014980833005281635,-0.0011976818255496902,,,,,,,,,,,0.0012363941550845858,,,,,-0.008534469204432682,,,,,,,,,,,0.007511735609518455,,,,,,,,,,,,,,,,,,,,,,,,-0.0629656959593814,,,,,,,,,,
31,,,,,,,,0.035294050937861865,,,,,,,,,,,,0.00735655657036105,,,,,,,0.019574467430030218,0.025446520692312014,,,,,,,,,,,0.026073055004950607,,,,,-0.023248350456701594,,,,,,,,,,,0.003127092540317955,,,,,,,,,,,,,,,,,,,,,,,,-0.05499739827507133,,,,,,,,,,
32,,,,,,,,0.020951951586671846,,,,,,,,,,,,0.006753749590131086,,,,,,,0.018832612973735507,-0.0037179724420433047,,,,,,,,,,,0.013874426323742028,,,,,-0.01976591801223293,,,,,,,,,,,0.01734718119770684,,,,,,,,,,,,,,,,,,,,,,,,-0.018152467651309845,,,,,,,,,,
33,,,,,,,,0.012530141864996125,,,,,,,,,,,,-0.01001525615327381,,,,,,,0.007142398220949531,-0.003755345032781854,,,,,,,,,,,-0.008941289893804605,,,,,-0.004597363779544672,,,,,,,,,,,-0.006402232021909482,,,,,,,,,,,,,,,,,,,,,,,,-0.01861763522357851,,,,,,,,,,
34,,,,,,,,-0.014810464563940862,,,,,,,,,,,,0.001596569267834802,,,,,,,0.019211513742882325,-0.017242827113867154,,,,,,,,,,,0.011651154500590177,,,,,-0.01313219879282368,,,,,,,,,,,0.014874252351013029,,,,,,,,,,,,,,,,,,,,,,,,-0.033943964933267345,,,,,,,,,,
35,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039185989714814795,-0.006158886782142492,,,,,,,,,,,-0.016161577965101426,,,,,-0.010883631262073479,,,,,,,,,,,0.022549261716428903,,,,,,,,,,,,,,,,,,,,,,,,-0.02485063246566499,,,,,,,,,,
36,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028376101501375484,0.0049251523772166905,,,,,,,,,,,0.00859179490749229,,,,,-0.016447187646966732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.016458227429219985,,,,,,,,,,
37,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0319651133044041,-0.005677402485128713,,,,,,,,,,,0.03310302888722072,,,,,-0.02410425394149396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.020363416547966473,,,,,,,,,,
38,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012966830611778057,0.007488788372617794,,,,,,,,,,,0.015775676767173508,,,,,-0.015277186015767441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03390232348594191,,,,,,,,,,
39,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0405159797338035,0.007493184933003327,,,,,,,,,,,0.027219714024184327,,,,,-0.011111500488583559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03165957045053336,,,,,,,,,,
40,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01470460146614494,0.008090247434414888,,,,,,,,,,,0.028406667776120997,,,,,0.011059399439067086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.030379684985049504,,,,,,,,,,
41,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021606743620652402,0.010004758523704194,,,,,,,,,,,0.026392124058578492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03966222069973391,,,,,,,,,,
42,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026145584392678334,0.00182764436729288,,,,,,,,,,,0.04314910779895342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.047355077284526814,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0224843424529797,0.004110192107936506,,,,,,,,,,,0.010740730734772441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.051239434719988264,,,,,,,,,,
