,2002-05-01,2002-07-01,2002-08-01,2002-09-01,2002-10-01,2002-11-01,2003-01-01,2003-02-01,2003-03-01,2003-04-01,2003-05-01,2003-07-01,2003-09-01,2003-11-01,2003-12-01,2004-01-01,2004-02-01,2004-03-01,2004-04-01,2004-06-01,2004-08-01,2004-09-01,2004-12-01,2005-01-01,2005-02-01,2005-05-01,2005-06-01,2005-08-01,2005-09-01,2005-10-01,2005-11-01,2005-12-01,2006-09-01,2006-10-01,2006-11-01,2006-12-01,2007-01-01,2007-02-01,2007-03-01,2007-05-01,2007-06-01,2007-07-01,2007-08-01,2007-11-01,2008-01-01,2008-03-01,2008-04-01,2008-05-01,2008-06-01,2008-09-01,2008-10-01,2008-11-01,2008-12-01,2009-01-01,2009-03-01,2009-04-01,2009-05-01,2009-08-01,2009-09-01,2009-10-01,2009-11-01,2009-12-01,2010-01-01,2010-02-01,2010-03-01,2010-05-01,2010-06-01,2010-07-01,2010-08-01,2010-09-01,2010-10-01,2010-11-01,2010-12-01,2011-02-01,2011-03-01,2011-06-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2011-11-01,2012-01-01,2012-03-01,2012-04-01,2012-05-01,2012-07-01,2012-08-01,2012-09-01,2012-10-01,2012-11-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-08-01,2014-11-01,2014-12-01,2015-01-01,2015-02-01,2015-03-01,2015-04-01,2015-06-01,2015-08-01,2015-09-01,2015-10-01,2015-12-01,2016-01-01,2016-03-01,2016-04-01,2016-05-01,2016-07-01,2016-08-01
20,,,-0.5996742125115015,,,,,,,,,,,0.01939408420149391,,,,,,,,,,,,0.01707351894660325,0.001554706060724588,,,-0.0005140516992305777,,,,,,,,,,,,-0.0010396514913018438,0.0020367869710490177,,,,,,,,,,,,,,,,,,,,,,,-0.05472277803863412,,,,,,,-0.04113142019486249,0.02767547962912764,,-0.05664887528726559,,,,-0.09140629612973272,,,-0.06458507269425984,,,,,,,,,,,,,0.06956010743162944,,,,0.11662084215881852,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,0.002374476180419638,,,,,,,,,,,,0.0818575867923681,0.0014630680308781105,,,-0.0008503417484882203,,,,,,,,,,,,-0.0006629728168481095,0.0011497815415824064,,,,,,,,,,,,,,,,,,,,,,,-0.07371268969948552,,,,,,,-0.031612763512883335,-0.006566753596273234,,-0.04732967836955804,,,,-0.10674471849555156,,,-0.12253294276992477,,,,,,,,,,,,,0.06956010743162944,,,,0.0878874983323149,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,0.010132060814029842,,,,,,,,,,,,0.13705433911461806,0.0014630680308781105,,,-0.0007768744167143404,,,,,,,,,,,,0.00042017672750188986,0.0014455374465331197,,,,,,,,,,,,,,,,,,,,,,,-0.017038020182307267,,,,,,,-0.04662023211828692,0.02566737119527529,,-0.03898818698991002,,,,0.001046483760418715,,,,,,,,,,,,,,,,0.06986528787193191,,,,0.14739744887252482,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,-0.017510387515097925,,,,,,,,,,,,0.1483986939159243,0.001554706060724588,,,-0.0009834397557895863,,,,,,,,,,,,-0.0009559248525499373,0.001248376562613708,,,,,,,,,,,,,,,,,,,,,,,-0.0009202708115404468,,,,,,,-0.06796190883713527,-0.0108007143047395,,-0.03511969320632846,,,,-0.07058044884455039,,,,,,,,,,,,,,,,0.06986528787193191,,,,0.16597387720354562,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,-0.009930307628578383,,,,,,,,,,,,0.17098937271556836,0.0013714216027335066,,,-0.0008964420192854039,,,,,,,,,,,,-0.00026603175861230656,0.001741205905790466,,,,,,,,,,,,,,,,,,,,,,,-0.0013031101043095017,,,,,,,-0.0649516100986347,-0.013908682022554686,,-0.10029312620498887,,,,-0.029740193031664586,,,,,,,,,,,,,,,,0.06936932235044391,,,,0.2036473919312588,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,,,,,,,,,,0.08396037349113383,,,,,,,,,,,,,0.0014630680308781105,,,-0.0010314705218992387,,,,,,,,,,,,-0.0004630955093731827,0.0015441033132532894,,,,,,,,,,,,,,,,,,,,,,,0.055301310195267295,,,,,,,-0.03271932930836452,-0.008944739281761871,,-0.16808033879611806,,,,-0.022935534682416048,,,,,,,,,,,,,,,,0.06980807363319941,,,,0.18144052689231593,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,,,,,,,,,,,,0.09160955354793954,,,,,,,,,,,,,0.0023790706597338826,,,-0.0013066115334024603,,,,,,,,,,,,-0.0019423127802279654,0.0018397426354361257,,,,,,,,,,,,,,,,,,,,,,,0.06200219169182919,,,,,,,-0.048114214665577526,-0.06218695173522115,,,,,,-0.05709819331575272,,,,,,,,,,,,,,,,0.10718747398864226,,,,0.18559467212597636,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,,,,,,,,,,,,0.0364948302674617,,,,,,,,,,,,,0.0025621705412304727,,,-0.001016839642562481,,,,,,,,,,,,-0.0013503632759657852,0.001346961863625172,,,,,,,,,,,,,,,,,,,,,,,0.07519150921378293,,,,,,,-0.05848802470166481,-0.02922010847459444,,,,,,-0.06549706723108273,,,,,,,,,,,,,,,,0.040497427942488784,,,,0.19946203995577083,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,,,,,,,,,,,,0.05670451316927361,,,,,,,,,,,,,0.0021043579617011435,,,-0.0010071996408043682,,,,,,,,,,,,-0.0025346128962606667,0.0007553042189127473,,,,,,,,,,,,,,,,,,,,,,,0.08880000715239222,,,,,,,-0.06421242275361272,-0.05716320921099349,,,,,,-0.05614302128205273,,,,,,,,,,,,,,,,-0.01100348329187395,,,,0.2556234835629826,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,,,,,,,,,,,,-0.01107608793221404,,,,,,,,,,,,,0.0012797667747512856,,,-0.0011668586851372453,,,,,,,,,,,,-0.0016462942275705644,0.00026198863493567814,,,,,,,,,,,,,,,,,,,,,,,0.029944753972087512,,,,,,,-0.06139823452052351,-0.045085911040538384,,,,,,-0.07214946057988703,,,,,,,,,,,,,,,,0.01440183682836782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,-0.02920072765619608,,,,,,,,,,,,,0.0013714216027335066,,,-0.0009694693788288994,,,,,,,,,,,,-0.0030284644545223102,-0.0007253732146302733,,,,,,,,,,,,,,,,,,,,,,,0.02460003620282214,,,,,,,-0.1116041596455617,0.003499970549530662,,,,,,-0.10076948131684127,,,,,,,,,,,,,,,,-0.018317877230315638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,0.012642768043319652,,,,,,,,,,,,,0.0012797667747512856,,,-0.0014562592240890126,,,,,,,,,,,,-0.0049073278008133665,-0.0017137109112114537,,,,,,,,,,,,,,,,,,,,,,,0.06134926524971418,,,,,,,-0.0712719758958984,0.047091762147347005,,,,,,-0.08948533548683746,,,,,,,,,,,,,,,,0.016081000795301614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,0.07061705700222376,,,,,,,,,,,,,0.0014630680308781105,,,-0.001529119676739188,,,,,,,,,,,,,-0.0024061289615281214,,,,,,,,,,,,,,,,,,,,,,,0.12103327510191875,,,,,,,-0.1172981913132094,0.054159599818807136,,,,,,-0.11921017202220285,,,,,,,,,,,,,,,,0.03498978851248857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,0.0620632703682098,,,,,,,,,,,,,0.0011881035453915542,,,-0.0012727898170979274,,,,,,,,,,,,,-0.003594247913174191,,,,,,,,,,,,,,,,,,,,,,,0.10562208696252051,,,,,,,-0.1472683205549299,0.01989262183074203,,,,,,-0.057572617371953405,,,,,,,,,,,,,,,,0.06673837218033496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013714216027335066,,,-0.0017267371251325908,,,,,,,,,,,,,-0.003594247913174191,,,,,,,,,,,,,,,,,,,,,,,0.14162966960189305,,,,,,,,0.07186930039944839,,,,,,-0.08025263697051399,,,,,,,,,,,,,,,,0.025648237458511414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001554706060724588,,,,,,,,,,,,,,,,-0.0038914983488530716,,,,,,,,,,,,,,,,,,,,,,,0.16883689965603077,,,,,,,,,,,,,,-0.08379824016587101,,,,,,,,,,,,,,,,-0.011240196186572682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0018295697758638138,,,,,,,,,,,,,,,,-0.005875429165237235,,,,,,,,,,,,,,,,,,,,,,,0.15016032731537043,,,,,,,,,,,,,,-0.06749107119324316,,,,,,,,,,,,,,,,0.005751053535900219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010964319131139474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17648815861108513,,,,,,,,,,,,,,-0.08206940568091836,,,,,,,,,,,,,,,,0.0393193527522222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010964319131139474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17089769764344975,,,,,,,,,,,,,,-0.056521534522517514,,,,,,,,,,,,,,,,0.07196287844939087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012797667747512856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16008824478156303,,,,,,,,,,,,,,-0.061486309078234824,,,,,,,,,,,,,,,,0.047251170327793135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004317193533460488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05819321819501477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009764221630637206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033790710942159186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.014922420628084222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01063935266102331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
