,2002-07-01,2002-08-01,2002-09-01,2002-10-01,2002-11-01,2002-12-01,2003-01-01,2003-02-01,2003-03-01,2003-04-01,2003-05-01,2003-06-01,2003-07-01,2003-08-01,2003-09-01,2003-10-01,2003-11-01,2003-12-01,2004-01-01,2004-02-01,2004-04-01,2004-06-01,2004-07-01,2004-08-01,2004-09-01,2004-10-01,2004-11-01,2005-01-01,2005-02-01,2005-04-01,2005-05-01,2005-06-01,2005-07-01,2005-08-01,2005-09-01,2005-10-01,2005-11-01,2005-12-01,2006-01-01,2006-02-01,2006-03-01,2006-05-01,2006-06-01,2006-07-01,2006-08-01,2006-09-01,2006-10-01,2006-11-01,2006-12-01,2007-01-01,2007-03-01,2007-04-01,2007-05-01,2007-06-01,2007-08-01,2007-09-01,2007-10-01,2007-11-01,2007-12-01,2008-01-01,2008-03-01,2008-04-01,2008-05-01,2008-06-01,2008-07-01,2008-08-01,2008-11-01,2009-01-01,2009-02-01,2009-03-01,2009-04-01,2009-05-01,2009-07-01,2009-08-01,2009-09-01,2009-10-01,2009-11-01,2009-12-01,2010-01-01,2010-02-01,2010-03-01,2010-04-01,2010-05-01,2010-09-01,2010-10-01,2010-11-01,2010-12-01,2011-01-01,2011-02-01,2011-03-01,2011-04-01,2011-05-01,2011-06-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2011-11-01,2011-12-01,2012-02-01,2012-03-01,2012-04-01,2012-05-01,2012-07-01,2012-08-01,2012-10-01,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01
10,,,0.05699351756159288,,,-0.013473151414540308,,,0.07143818375899114,,,0.02243961568463604,,,,,,,,-0.08201024312963723,,,0.05496056148198336,,0.06000028626641682,,,,-0.05022698281491772,,,0.027132101196935654,,,,,,,-0.035381793495891434,0.023860750517069595,,0.051195140466133715,,-0.03599458644903424,,0.00484308394931765,,0.02414865235875302,0.039105099255432596,,,0.11915120571210269,0.06477191587626109,,0.055461945567212956,,-0.0693201552259255,,-0.16557014684229737,-0.11755219001281603,-0.03929526568366232,,,0.007048675355389333,,,-0.05981289617963759,,,-0.06503827307627885,,,-0.024860627447328865,0.009792900158966056,,,0.01926655466031868,,,0.02112189772371975,,,-0.02255964015368983,,0.04278319436927047,0.021363909562632788,,,-0.031737269096953735,-0.09416114243319074,-0.08547501388613554,,,,,-0.037429736707803585,0.13548887564629641,,,-0.06431053551363597,,-0.043350513701861715,,-0.01969818145852409,,,,-0.029335128669811805,,,,,-0.04238519390050999,0.0357158979554395,-0.017702085638157006,,,,0.009624705402886347,0.0002839913670591998,,-0.0007986109674749109,0.030496968824886395,0.0019736678626144366,-0.0004451222013439615,
11,,,0.09549397549907146,,,-0.04417988376878268,,,0.1252021147986501,,,-0.03396534835041942,,,,,,,,-0.1731729220979416,,,0.07084174817125322,,0.05567576801631233,,,,-0.09035487871299902,,,0.014214011719716368,,,,,,,-0.04124076958136069,0.005540463501803927,,0.021474155660062944,,-0.04549546028664302,,0.004796520700119045,,-0.005105786209359031,0.0242606533884,,,0.11686745707067514,0.04498835925152779,,0.09742647133729543,,-0.12956386647386653,,-0.12544233953306988,-0.08232446639026159,-0.07111053422915287,,,0.060051020643854924,,,-0.12144364585944478,,,-0.02094616140624428,,,0.008490701432530168,0.013925917958225953,,,-0.002882768623511889,,,0.03876288361925617,,,-0.02688419229681316,,0.08099730774769132,0.0261134924077,,,0.0013845066636912762,,-0.10059191263233891,,,,,-0.044398464411388616,,,,-0.026890780856597907,,-0.039323918319256634,,-0.014905694084510479,,,,-0.02666286331532941,,,,,-0.038270480113352434,0.0895430375968087,-0.03744632822686733,,,,-0.058618744721895155,0.01100161564858354,,-0.005479804532079635,0.030933393506593188,0.002376433525573929,-0.0005458423504949295,
12,,,0.0981530857034758,,,-0.03050849675261541,,,,,,0.0042674530604873695,,,,,,,,,,,0.1326854944251984,,0.05559290081096144,,,,,,,-0.004723137405800992,,,,,,,-0.019026744057822786,0.011554220406339022,,0.045690620863118925,,-0.04822167319907316,,0.0019445548943854973,,0.002744343676835681,0.006678987492699129,,,0.12389727841511933,0.017212473336911796,,0.11767331766954481,,-0.12672942453734048,,-0.12596392857117084,-0.06433112171610644,-0.047894787238513425,,,0.041599898232760335,,,-0.10626759162255528,,,-0.047724226677956505,,,0.015756972810101688,0.026428417713834862,,,0.024294397840070148,,,0.011382275202870051,,,0.026851593186500544,,-0.04444000585029961,0.005056216169657679,,,-0.04443765344598227,,,,,,,-0.004188467214630176,,,,-0.02067987497982049,,-0.04631674763623028,,-0.042721584466189455,,,,-0.05041595133784593,,,,,-0.04655915699814239,0.12157631745535424,-0.02582206724170999,,,,-0.026260693585709205,0.013359154241633642,,0.010358426672913534,0.030564123482087258,0.0024435453674837015,-0.00024371233157971517,
13,,,0.09272196215584805,,,-0.011119027134342152,,,,,,-0.025756236843299973,,,,,,,,,,,,,0.06895122638984649,,,,,,,0.0016076421218778059,,,,,,,-0.00978871181350105,-9.662508964780603e-05,,0.10181292840860112,,-0.06275788146994127,,0.018757503747619086,,-0.01098481961612513,0.023484640980491966,,,0.13598997444357708,0.04200862689807762,,0.15005204277354056,,-0.10698541546009421,,-0.13696495655353152,-0.2065441297758006,-0.03695090500612436,,,-0.011793649432453535,,,-0.12925133191358107,,,-0.04699043682650217,,,0.02730304847847509,0.018724304293428418,,,0.0030588208605707434,,,0.051999784722876585,,,0.029934574395836466,,-0.15677446119846916,0.02519562097041539,,,0.03989194872532442,,,,,,,-0.017332377816597244,,,,-0.04204357398236391,,-0.02642690480560539,,-0.027805365188244058,,,,-0.04383239163731467,,,,,-0.05559900635657544,,-0.02263376184792998,,,,-0.04842018142246168,-0.008939606022259461,,0.05336924791237063,0.030496968824886395,0.002040806739406098,0.00025963493832192874,
14,,,0.11272396364214166,,,-0.004957844077147777,,,,,,-0.019939826608310174,,,,,,,,,,,,,0.09460288720060236,,,,,,,-0.01640567665539422,,,,,,,-0.01201129709056259,-0.019131890424072817,,0.06195977593039059,,,,0.0515559352849464,,-0.01316152418719968,-0.041562655282045835,,,0.14142705549088608,0.016338604819356686,,0.1377687303996442,,-0.10415197903701756,,-0.10926072916821211,,0.02074638931433287,,,0.019372172777436303,,,-0.18111560665662685,,,-0.08501228951632944,,,0.10065248981146246,0.020840872317508197,,,-0.060536856119983384,,,,,,0.029436912449503527,,-0.25111872724844275,0.012271138731391629,,,0.06323539774891596,,,,,,,-0.0012768952789170562,,,,-0.07660017693961363,,-0.03382593392713673,,-0.017634908639963753,,,,0.02483845900466175,,,,,-0.056068079519266845,,-0.03307325519747073,,,,-0.03027683400188036,0.007196871757297274,,0.08142176746900831,0.030933393506593188,0.0019400967337820374,0.0010979844450111909,
15,,,,,,,,,,,,0.011046464597799233,,,,,,,,,,,,,,,,,,,,-0.004005330764530357,,,,,,,-0.018313309884002593,0.02694128245440397,,0.06095520412963518,,,,0.04204075182857725,,-0.031539647812874605,-0.040734261282455275,,,0.1150005847715243,-0.018305033734331885,,0.14402099912963418,,-0.049489266468838444,,-0.10559112448408631,,0.024312918538384964,,,-0.049402990194100216,,,,,,,,,0.06376792437197731,,,,-0.08028682827610523,,,,,,0.03663451661971395,,,-0.022176641051910195,,,0.02801116347510657,,,,,,,-0.00027970076035810365,,,,,,-0.0806150310188003,,-0.024491156510423773,,,,-0.04201682222357794,,,,,-0.042216914556402196,,-0.033074709672168634,,,,0.02484787786459891,0.007634544817553157,,,0.030765560399440783,0.002409990009528795,0.0009303707606376221,
16,,,,,,,,,,,,-0.010646567686973585,,,,,,,,,,,,,,,,,,,,-0.0031650497626517504,,,,,,,-0.013481477948108278,-0.003688696583473039,,0.07372176699475286,,,,0.08143866019791512,,-0.030716349594665016,,,,0.14695719320507927,-0.023333324083922732,,0.11051025044587659,,-0.10502096742445088,,,,0.017567615924900026,,,0.02145886992881718,,,,,,,,,0.07741522953290292,,,,,,,,,,0.04684018087532549,,,-0.030723652507026245,,,0.10446964680599913,,,,,,,-0.050458500061334455,,,,,,-0.11603836902616438,,-0.019440056101637904,,,,,,,,,-0.037516553376070516,,-0.028821712732194804,,,,,0.0062066181155946976,,,0.03086626364384859,0.002611305269905384,0.0015001426997025558,
17,,,,,,,,,,,,-0.05285411510421811,,,,,,,,,,,,,,,,,,,,-0.027038003996064264,,,,,,,0.05640622495477032,,,0.04052331901976436,,,,0.07140008895537142,,-0.05238506339820209,,,,0.15625047326668007,0.025439235004436248,,0.1379506940666655,,-0.18365349219067229,,,,0.031332070872144124,,,0.06434660467224718,,,,,,,,,0.07532662627098974,,,,,,,,,,0.047396271161680326,,,-0.02543506927089001,,,,,,,,,,-0.04394660195199096,,,,,,-0.11654531133009005,,-0.014335017793238647,,,,,,,,,-0.04120783273515727,,0.003681860260247416,,,,,0.00347712735490896,,,0.03063127362984286,0.0029467406681934483,0.0016676609177002089,
18,,,,,,,,,,,,-0.03843921957626284,,,,,,,,,,,,,,,,,,,,-0.039153862613108714,,,,,,,0.05326622514823587,,,0.019122908131310234,,,,0.11003778859302416,,-0.034811392826189,,,,0.1905600979351394,-0.03751018492744805,,,,,,,,0.11155378197558624,,,0.0532211876960631,,,,,,,,,0.02953065328812543,,,,,,,,,,0.05601424594582394,,,0.044896504933165104,,,,,,,,,,-0.05233803158533057,,,,,,-0.09847889494168749,,-0.027478835073234342,,,,,,,,,-0.03242153295766359,,0.017446112008421166,,,,,0.0035564331308281516,,,0.03066484701286809,0.0034161612776716366,0.001567153354421702,
19,,,,,,,,,,,,-0.03948768852665774,,,,,,,,,,,,,,,,,,,,-0.026920762638302675,,,,,,,-0.018955474531459404,,,0.05223022747846662,,,,,,-0.026113940854931406,,,,,-0.03687174636102829,,,,,,,,,,,0.002815061575613287,,,,,,,,,0.026938926514377348,,,,,,,,,,0.06134834076043694,,,0.09535365311367827,,,,,,,,,,-0.046403086639676516,,,,,,-0.1332686972880439,,-0.014855233983693705,,,,,,,,,-0.051429674641459755,,,,,,,-0.029092560355874653,,,0.030429809657634976,0.003282063587303541,0.0012990837887645323,
20,,,,,,,,,,,,-0.009342407226065053,,,,,,,,,,,,,,,,,,,,-0.04207996766455813,,,,,,,-0.05019994018251439,,,0.050474940021174475,,,,,,-0.016389469611223395,,,,,-0.04630297530085713,,,,,,,,,,,,,,,,,,,,0.07322567275275471,,,,,,,,,,0.08956341950036639,,,0.06125307608836006,,,,,,,,,,0.007287994709548329,,,,,,,,,,,,,,,,,-0.05517276705938434,,,,,,,0.007456306973273097,,,,0.0037848372324450485,0.0013996182973190496,
21,,,,,,,,,,,,0.003793340721453875,,,,,,,,,,,,,,,,,,,,-0.0544765802644247,,,,,,,-0.019948737265710448,,,0.04252358174264781,,,,,,,,,,,-0.03791689926342055,,,,,,,,,,,,,,,,,,,,0.08451517846565237,,,,,,,,,,,,,,,,,,,,,,,-0.020148600628845603,,,,,,,,,,,,,,,,,-0.059486155908426985,,,,,,,0.018151443753335106,,,,0.004287358223271087,0.0019356317104874954,
22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03277626868625305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050597060036646546,,,,,,,,,,,,,,,,,-0.031214230714892377,,,,,,,,,,,0.004354341946251394,,
